source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
WWD,"L’Oréal Q2 Organic Sales Rise 2.4%, Bolstered by Professional Products, Emerging Markets and China",https://wwd.com/beauty-industry-news/hair/loreal-q2-organic-sales-rise-professional-products-emerging-markets-1238014433/,"The world’s largest beauty company expects the beauty industry to continue growing this year, despite economic and geopolitical tensions.","['Hair', 'L’Oréal', 'Sales', 'WWDBeautyInc']",2025-07-29T16:06:16,7,INDUSTRY,FINANCIALS,ungrouped,1
WWD,Procter & Gamble Names Shailesh Jejurikar as Next CEO Amid Tariff Challenges,https://wwd.com/beauty-industry-news/beauty-features/procter-gamble-shailesh-jejurikar-next-ceo-tariff-1238014458/,Shailesh Jejurikar to succeed Jon Moeller as CEO in 2026 as P&#38;G navigates tariffs and price strategies for growth.,"['Beauty Features', 'beauty', 'Human Resources', 'Procter & Gamble Co', 'Tariff']",2025-07-29T17:24:53,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Glossy,"Procter & Gamble welcomes new CEO, anticipates reduction in staff in the face of an uncertain economy",https://www.glossy.co/beauty/procter-gamble-welcomes-new-ceo-and-anticipates-reduction-in-staff-in-the-face-of-an-uncertain-economy/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"The owner of brands like Olay and Gillette reported a 2% growth in net sales for Q4 2025, with sales for the full year remaining flat. Looking ahead to 2026, the conglomerate anticipates growth in the single digits and a reduction of 7,000 members of its workforce.",['Beauty'],2025-07-29T14:19:45,7,INDUSTRY,FINANCIALS,ungrouped,1
Beauty Independent,Nine-Figure DTC Beauty Brand Ogee Pushes Further Into Retail With Nordstrom Launch,https://www.beautyindependent.com/nine-figure-dtc-beauty-brand-ogee-pushes-further-into-retail-with-nordstrom-launch/,"After surpassing nine figures in revenue through its direct-to-consumer channel, Ogee is aiming to conquer brick-and-mortar retail. This month, the makeup and skincare brand debuted on Nordstrom’s website and in the department store retailer’s New York City flagship as part of an interactive four-shelf gondola ... The post Nine-Figure DTC Beauty Brand Ogee Pushes Further Into Retail With Nordstrom Launch appeared first on Beauty Independent .","['Brand Report', 'beauty brands', 'beauty retail', 'certified organic', 'clean beauty', 'DTC', 'e-commerce', 'Nordstrom', 'Ogee', 'retail', 'retail expansion', 'social media']",2025-07-29T23:24:00,7,RETAIL,"RETAIL STRATEGY, NEW LAUNCH",ungrouped,1
Glossy,"Beauty & Wellness Briefing: Why Fractional executive hires are trending in beauty, plus industry news",https://www.glossy.co/beauty/beauty-wellness-briefing-why-fractional-executive-hires-are-trending-in-beauty-plus-industry-news/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"This week, I checked in with April Uchitel, CEO and founder at The Board, and Debbie Johnson, president of Premier Executive Recruiting, to better understand the fractional executive hiring trend and how it’s impacting the beauty and wellness industries. Additionally, Urban Decay and longtime setting spray manufacturer Skindinavia sever relationship, Ariana Grande’s R.E.M. beauty hires a new CEO, Phlur is acquired three years after its buzzy rebrand, and Obagi Medical skin care enters injectables with the acquisition of Novaestiq.","['Beauty', 'Wellness', 'Glossy+', 'plus']",2025-07-29T04:00:00,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,US Tariffs Will Test Luxury’s Pricing Power,https://www.businessoffashion.com/news/luxury/us-tariffs-luxury-brands-price-increases/,European luxury brands have relied on dramatic price increases to fuel profit growth in recent years and may have limited manoeuvring room to raise prices further.,[],2025-07-28T16:32:25,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Glossy,"Led by pro hair-care sales, L’Oréal Group reported 1.6% sales growth during the first half of the year",https://www.glossy.co/beauty/led-by-pro-hair-care-sales-loreal-group-reported-1-6-sales-growth-during-the-first-half-of-the-year/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Professional product sales won the first half for L’Oréal Group with a 4.9% sales jump. Highlights include new franchises from Kérastase — including Genesis and Gloss Absolu — as well as Metal Detox by L’Oréal Professionnel, Acidic Bonding Concentrate by Redken and Food for Soft by Matrix.",['Beauty'],2025-07-30T04:05:00,7,BRAND,"NEW LAUNCH, FINANCIALS",ungrouped,1
Business of Fashion,EU Says Temu in Breach of Rules to Prevent Sale of Illegal Products,https://www.businessoffashion.com/news/retail/eu-temu-illegal-products-sale-banned-fine/,The Chinese e-commerce giant could be facing up to 6 percent of global turnover for endangering consumers.,[],2025-07-28T15:44:24,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Report: LVMH in Talks to Offload Marc Jacobs,https://www.businessoffashion.com/news/luxury/report-lvmh-in-talks-to-offload-marc-jacobs/,"The group has been discussing deals with parties including Authentic Brands, Bluestar Alliance and WHP Global, the Wall Street Journal reported on Friday.",[],2025-07-25T21:40:44,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,"Canada Goose’s Retail Push, Designer Tie-up Power Sales As Costs Surge",https://www.businessoffashion.com/news/luxury/canada-gooses-retail-push-designer-tie-up-power-sales-as-costs-surge/,"Despite a bigger-than-expected quarterly loss, Canada Goose saw a 22.4 percent  jump in first-quarter sales, exceeding revenue estimates thanks to strong US and Greater China market performance.",[],2025-07-31T16:49:22,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Procter & Gamble Names Shailesh Jejurikar as CEO, Replacing Jon Moeller",https://www.businessoffashion.com/news/beauty/procter-gamble-names-shailesh-jejurikar-as-ceo-replacing-jon-moeller/,"Moeller, who had been at the helm since 2021, will transition into role of executive chairman at the Tide maker, P&amp;G said.",[],2025-07-28T22:00:41,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,How Swap Is Streamlining Brand Operations Through Unified Commerce,https://www.businessoffashion.com/articles/technology/swap-commerce-streamlines-brand-operations-through-unified-commerce-supply-chains-tariffs/,"As tariff shifts and geopolitical tensions complicate international trade, Swap — an e-commerce operating system that centralises cross-border operations — is emerging as a strategic ally for DTC brands pursuing global expansion. BoF sits down with co-founder and CEO Sam Atkinson to learn about his vision for unified commerce.",[],2025-07-29T04:00:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Ray-Ban Maker EssilorLuxottica Sales Top Estimates,https://www.businessoffashion.com/news/luxury/ray-ban-maker-essilorluxottica-sales-top-estimates/,"Europe powered the increase, while results in North America were held back by tariffs and a falling dollar.",[],2025-07-28T21:32:34,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,DTC Brand Quince Valued at Over $4.5 Billion,https://www.businessoffashion.com/news/direct-to-consumer/quince-200-million-funding-round-double-value-viral/,"The fast-growing accessible luxury label that’s gone viral on Instagram and TikTok is raising $200 million in a new funding round that values the company at more than $4.5 billion, according to sources.",[],2025-07-29T09:58:39,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Ozempic Maker Novo Nordisk’s Market Value Drops $93 Billion,https://www.businessoffashion.com/news/beauty/novo-nordisk-stock-drop-july-2025/,"The Danish company, which manufactures Ozempic and Wegovy, announced a new CEO and a slash to its 2025 growth outlook, triggering a stock price plunge.",[],2025-07-29T18:18:58,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Merit Beauty Launches at Sephora UK,https://www.businessoffashion.com/news/beauty/merit-beauty-launches-at-sephora-uk/,"The three year-old mass makeup label, which recently crossed $100 million in annual profitable revenue, wants to make inroads with UK’s makeup obsessives through the LVMH-owned retailer.",[],2025-02-27T08:01:00,7,BRAND,"RETAIL STRATEGY, FINANCIALS",ungrouped,1
Business of Fashion,Trump Unleashes a Flurry of Trade Surprises on Eve of Deadline,https://www.businessoffashion.com/news/global-markets/donald-trump-tariff-trade-war-india-imports-deals/,"A 25 percent levy on Indian imports, the promise of deals for Thailand and Cambodia and a rollback on all duty exemptions for small packages were among the last minute announcements.",[],2025-07-31T08:46:59,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"India Braces for Higher US Tariffs, Eyes Broader Trade Deal, Sources Say",https://www.businessoffashion.com/news/global-markets/india-braces-for-higher-us-tariffs-eyes-broader-trade-deal-sources-say/,"As a temporary measure, India anticipates US tariffs between 20-25 percent while broader trade negotiations continue.",[],2025-07-29T14:29:52,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Mazarine Group Acquires Event Producer Arter,https://www.businessoffashion.com/news/marketing-pr/mazarine-group-acquires-event-producer-arter/,Paul-Emmanuel Reiffers’ fashion and art events and communication group is adding another company to its portfolio.,[],2024-09-11T19:30:00,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Clean Skin Club’s Face Towel Raises $32 Million,https://www.businessoffashion.com/news/beauty/clean-skin-clubs-face-towel-raises-32-million-for-target-expansion-from-asto-and-amberstone/,"The investment will help the brand aggressively enter retail, as well as develop new versions of its hero product.",[],2024-11-21T13:30:00,7,BRAND,"FINANCIALS, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Prada Sales Miss Estimates Amid Luxury Slump,https://www.businessoffashion.com/news/luxury/prada-first-half-revenue-rises-9-powered-by-miu-miu/,"Sales at the group’s flagship Prada brand slid 3.6 percent in the second quarter against a ‘challenging’ and ‘somewhat unprecedented’ backdrop, the company said.",[],2025-07-30T12:29:55,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Brands From Adidas to L’Oréal Confront Tariff Pricing Dilemma,https://www.businessoffashion.com/news/retail/tariff-pricing-problem-fashion-beauty-industry/,"From fashion to beauty, consumer goods companies are deploying a range of strategies to blunt the impact of US tariffs.",[],2025-07-31T09:01:01,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Italian Manufacturers Say Big Luxury Must Examine Sourcing Practices,https://www.businessoffashion.com/news/sustainability/italian-manufacturers-say-big-luxury-must-examine-sourcing-practices/,Trade group Confindustria Moda called for a ‘concrete dialogue’ on cost targets and contract terms as the luxury industry grapples with a series of scandals linking major brands to illegal sweatshops outside Milan.,[],2025-07-29T13:15:39,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Rianta Capital Invests In Biotech Beauty Brand,https://www.businessoffashion.com/news/beauty/rianta-capital-invests-in-biotech-beauty-brand-reome/,"Reome, a UK-based skincare brand founded by a former beauty editor, closed a first round of fundraising led by Rianta Capital.",[],2024-10-21T09:07:28,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Givenchy, Still Without a Designer, Names a New CEO",https://www.businessoffashion.com/news/luxury/givenchy-still-without-a-designer-names-a-new-ceo/,"Owner LVMH has appointed Louis Vuitton executive Alessandro Valenti Givenchy’s new chief, opening a ‘new chapter’ for the French couture house as the industry awaits a successor to former designer Matthew Williams.",[],2024-07-02T21:02:40,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Pinaults’ Artemis Says Not Facing Financial Strain Despite Kering Woes,https://www.businessoffashion.com/news/luxury/pinault-family-debt-artemis-kering-gucci-liquidity-problems/,"A jump in standalone debt is a ‘temporary spike’ and the company is not facing liquidity problems due to a drop in dividends from Kering and other assets, it told Reuters.",[],2025-07-29T15:38:02,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Asia Factory Outlook at Lowest Since Pandemic on Trump Tariffs,https://www.businessoffashion.com/news/global-markets/asia-factory-outlook-at-lowest-since-pandemic-on-trump-tariffs/,"Manufacturers in Southeast Asia are less optimistic about future growth, despite recent improvements in output, amid tariff uncertainty.",[],2025-08-01T08:43:30,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"L’Oréal Sales Increase 2.4%, Missing Expectations",https://www.businessoffashion.com/news/beauty/loreal-sales-increase-24-missing-expectations/,The world’s biggest beauty company narrowly missed analyst expectations as travel retail and slower growth in Europe weighed on earnings.,[],2025-07-29T16:46:37,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,China’s Fast-Fashion Capital Slows Down Under Trump’s Trade War,https://www.businessoffashion.com/news/global-markets/chinas-fast-fashion-capital-slows-down-under-trumps-trade-war/,Garment factories in Guangzhou are struggling to manage a tempest of geopolitical and economic headwinds.,[],2025-08-01T09:05:51,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Relief in Southeast Asia As Trump’s Tariffs Level Playing Field,https://www.businessoffashion.com/news/global-markets/relief-in-southeast-asia-as-trumps-tariffs-level-playing-field/,"Major garment producers like Vietnam and Cambodia now face similar tariff rates of around 20 percent, lower than previously threatened.",[],2025-08-01T08:58:58,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Watches of Switzerland Tumbles After Trump’s 39 percent Tariff Salvo,https://www.businessoffashion.com/news/luxury/watches-of-switzerland-tumbles-after-trumps-39-percent-tariff-salvo/,"Shares in the retailer of Rolex and other Swiss timepieces fell as much as 6 percent, as Switzerland was hit with some of the highest duties globally.",[],2025-08-01T09:39:31,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"End of US Parcel Tax Relief Threatens Ebay, Etsy Trade",https://www.businessoffashion.com/news/retail/end-of-us-parcel-tax-relief-threatens-ebay-etsy-trade/,The removal of the “de minimis” exemption for small parcels entering the US will raise the cost of international shipments for the secondhand and craft retail platforms.,[],2025-08-01T08:50:47,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Olive & June To Be Acquired by Helen of Troy,https://www.businessoffashion.com/news/beauty/olive-june-to-be-acquired-by-helen-of-troy/,Drybar owner Helen of Troy bets on DIY nail care with its acquisition of Olive & June.,[],2024-11-21T23:34:18,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Zegna Posts 2.6% Revenue Drop,https://www.businessoffashion.com/news/luxury/zegna-group-earnings-revenue-drop-thom-browne/,"The group saw sales in its wholesale channel sink, especially at its smaller Thom Browne brand, as well as weakness in the Chinese market.",[],2025-07-30T12:42:28,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Kering Shares Rise as Market Looks Ahead,https://www.businessoffashion.com/news/luxury/kering-shares-rise-weak-second-quarter-market-gucci/,Investors looked past another weak quarter towards hopes for a turnaround under new CEO Luca De Meo.,[],2025-07-30T10:57:59,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Il Makiage Owner Reports Double-Digit Revenue Growth,https://www.businessoffashion.com/news/beauty/il-makiage-and-spoiledchild-owner-oddity-reports-double-digit-revenue-growth/,"Oddity, the parent company of beauty labels SpoiledChild and Il Makiage, reported a revenue surge of 27 percent in its 2024 earnings, alongside plans to invest in its biotech division and develop two new brands.",[],2025-02-25T22:06:14,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Unilever India Acquires Indian Beauty Brand Minimalist,https://www.businessoffashion.com/news/beauty/hindustan-unilever-acquires-indian-beauty-brand-minimalist/,"Hindustan Unilever, the conglomerate’s Indian division, has taken a majority stake in the premium beauty brand.",[],2025-01-23T14:51:45,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Estée Lauder CFO Tracey Travis Set to Retire,https://www.businessoffashion.com/news/professional/estee-lauder-cfo-tracey-travis-set-to-retire/,The executive will depart from the company in June 2025.,[],2024-07-11T23:07:38,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,L’Oréal US Appoints New Head of Acquisitions,https://www.businessoffashion.com/news/beauty/loreal-us-appoints-ali-goldstein-new-head-of-acquisitions/,"Ali Goldstein, previously US president of L’Oréal Paris, will help the conglomerate identify American brands for investment or purchase.",[],2025-02-13T18:02:03,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Gucci Sales Plunge 25% as Kering Woes Continue,https://www.businessoffashion.com/articles/luxury/kering-woes-continue-as-gucci-sales-plunge-25/,The French conglomerate reported plummeting second-quarter sales at flagship Gucci as the brand gears up for its second creative revamp in three years. Group sales tumbled 15 percent.,[],2025-07-29T16:04:45,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,India’s Garment and Jewellery Sectors Fear for US Orders After Tariff Shock,https://www.businessoffashion.com/news/global-markets/indias-garment-and-jewellery-sectors-fear-for-us-orders-after-tariff-shock/,"New US tariffs on Indian imports are expected to significantly impact India’s exporters, potentially leading to job cuts and a shift in orders to other countries like Vietnam.",[],2025-07-31T17:04:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Are Luxury Brands Responsible for What Happens in Their Supply Chains?,https://www.businessoffashion.com/articles/sustainability/luxury-brands-responsible-supply-chains-richemont-montblanc-court-case-italy/,"An Italian union is seeking to hold Richemont legally accountable for alleged workers’ rights violations at a Montblanc supplier, as scandals linking brands like Dior, Armani, Valentino and Loro Piana to sweatshops draw more scrutiny to the sector’s sourcing practices.",[],2025-08-01T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Kering’s New CEO De Meo to Receive €20 Million Sign-on Bonus, Filings Show",https://www.businessoffashion.com/news/luxury/kerings-new-ceo-de-meo-to-receive-20-million-sign-on-bonus-filings-show/,"Kering is proposing a significant compensation package for its new CEO, Luca de Meo, while outgoing CEO Francois-Henri Pinault will take a pay cut.",[],2025-07-31T17:11:25,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Mexico Raises Import Taxes on Online Purchases From Shein, Temu",https://www.businessoffashion.com/news/global-markets/mexico-raises-import-taxes-china-temu-shein-tariffs/,"As pressure mounts from the US, Mexico hikes import taxes on low-cost Chinese e-commerce goods, targeting Chinese retailers such as Shein and Temu.",[],2025-07-30T08:55:49,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Unilever Second Quarter Results Beat Expectations On Strong North America, EU Demand",https://www.businessoffashion.com/news/beauty/unilever-second-quarter-results-beat-expectations-on-strong-north-america-eu-demand/,"The Dove soap maker kept its 2025 outlook, with plans to double down on beauty and personal care and spin off its ice cream business by November.",[],2025-07-31T12:16:25,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Steven Madden Still Can’t Provide Outlook, Blames Tariffs",https://www.businessoffashion.com/news/retail/steven-madden-still-cant-provide-outlook-blames-tariffs/,Shares fell after the company announced it would not provide a financial outlook for the rest of the year due to the impact of new tariffs.,[],2025-07-30T14:51:20,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
