source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
Business of Fashion,"Soho House to Go Private in $2.7 Billion Deal, Ashton Kutcher to Join Board",https://www.businessoffashion.com/news/luxury/soho-house-to-go-private-in-27-billion-deal-ashton-kutcher-to-join-board/,"Under the new deal, MCR Hotels will get Soho’s publicly traded shares, while founder Nick Jones and executive chairman Ron Burkle and his investment firm Yucaipa will retain majority control of the business.",[],2025-08-18T14:07:16,10,INDUSTRY,"M&A, FINANCIALS",ungrouped,1
Business of Fashion,Phlur to Launch in Australia and the Middle East,https://www.businessoffashion.com/news/beauty/phlur-mecca-australia-sephora-middle-east-launch/,"The fragrance brand, recently acquired by TSG Consumer Partners, will roll out its range of perfumes, mists and body care in Australia’s Mecca from Aug. 26 and in Sephora Middle East from Sept. 15.",[],2025-08-15T12:30:00,10,FRAGRANCE,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,How Niche Perfumers Pay to Win,https://www.businessoffashion.com/articles/beauty/niche-perfumers-ingredient-retail-spending/,"Luxury fragrance houses like Marc-Antoine Barrois, Amouge and Krigler are pouring investment into their retail spaces, master perfumers and artisanal manufacturing — and reaping double-digit sales growth.",[],2025-06-03T12:00:00,10,FRAGRANCE,"RETAIL STRATEGY, FINANCIALS",ungrouped,1
Business of Fashion,"Estée Lauder Forecasts Lower Profits on Tariff Impact, Full-Year Sales Decline 8%",https://www.businessoffashion.com/news/beauty/estee-lauder-forecasts-lower-profits-on-tariff-impact-full-year-sales-decline-8/,"The American beauty giant said its 2026 profits would come in below Wall Street expectations on Wednesday, and reported another year of sales declines.",[],2025-08-20T11:19:14,10,INDUSTRY,"FINANCIALS, TARIFFS/SUPPLY CHAIN",ungrouped,1
Business of Fashion,Target Says Long-Time Executive Michael Fiddelke to Take Over as CEO,https://www.businessoffashion.com/news/retail/target-says-long-time-executive-michael-fiddelke-to-take-over-as-ceo/,"The company appointed Michael Fiddelke as its new CEO, who now faces the challenge of reversing weak sales and market share losses amidst consumer selectivity and new tariffs.",[],2025-08-20T11:00:17,10,INDUSTRY,"FINANCIALS, TARIFFS/SUPPLY CHAIN",ungrouped,1
Business of Fashion,Adidas Says Tariffs Will Add $231 Million to Second-Half Costs,https://www.businessoffashion.com/news/retail/adidas-says-tariffs-will-add-231-million-to-second-half-costs/,The German sportswear company said uncertainty was holding it back from increasing its annual guidance despite reporting stronger than expected second-quarter profit.,[],2025-07-30T07:42:13,10,INDUSTRY,"FINANCIALS, TARIFFS/SUPPLY CHAIN",ungrouped,1
Beauty Independent,Skinflection Point: Cosmetic Chemists Push Back on Dermatologists-Turned-Influencers,https://www.beautyindependent.com/skinflection-point-cosmetic-chemists-push-back-on-dermatologists-turned-influencers/,"In today’s hyper-digital beauty landscape, science and storytelling have collided, providing compelling content but leaving consumers confused on skincare facts. A growing wave of cosmetic chemists are pushing back against a select group of highly visible dermatologists dominating TikTok and Instagram. These so-called “dermfluencers” are seen as the ultimate skincare authorities—but that status ... The post Skinflection Point: Cosmetic Chemists Push Back on Dermatologists-Turned-Influencers appeared first on Beauty Independent .","['Beneath the Surface', 'beauty tiktok', 'Charles Puza', 'cosmetic chemists', 'dermatologists', 'Esther Olu', 'experiment beauty', 'Lab Muffin Beauty Science', 'Natalia Spierings', 'tiktok']",2025-08-20T01:40:36,9,INDUSTRY,"TIKTOK, GEN Z",ungrouped,1
Business of Fashion,Worldview | How Chinese E-Tailer JD.com Topped Sales Estimates,https://www.businessoffashion.com/articles/global-markets/worldview-how-chinese-e-tailer-jdcom-topped-sales-estimates/,"This week’s round-up of global markets fashion business news also features South Korea’s ‘Dior bag scandal,’ Aditya Birla Group’s Tmrw and Chilean retail giants Cencosud and Falabella.",[],2025-08-19T13:34:17,9,INDUSTRY,"FINANCIALS, RETAIL STRATEGY",ungrouped,1
Glossy,Digital communities have revolutionized the fragrance industry. But will they accept the advent of AI?,https://www.glossy.co/beauty/digital-communities-have-revolutionized-the-fragrance-industry-but-will-they-accept-the-advent-of-ai/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"The emergence of the internet and social media  revolutionized the fragrance industry in recent years, leading to an explosion in new launches and fostering a world of creators who make their living speaking and writing about perfume. But the next digital frontier — artificial intelligence — has sparked far more ambivalent feelings.",['Beauty'],2025-08-13T04:10:00,9,FRAGRANCE,"GEN Z, AI",ungrouped,1
Glossy,"Inside Estée Lauder’s $14 billion reset: AI, brand trouble and a travel retail retreat",https://www.glossy.co/beauty/inside-estee-lauders-14-billion-reset-ai-brand-trouble-and-a-travel-retail-retreat/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Estée Lauder’s $14 billion turnaround is underway, driven by AI, e-commerce expansion and a strategic brand reset. Here’s what’s working — and what’s still at risk.",['Beauty'],2025-08-20T13:52:32,9,BRAND,"AI, FINANCIALS, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Luxury Has Lost the Plot — and These Brands Are Picking Up the Slack,https://www.businessoffashion.com/articles/retail/luxury-has-lost-the-plot-and-these-brands-are-picking-up-the-slack/,"Emerging labels like Kallmeyer, TWP and Studio Nicholson are capturing high-spending shoppers with premium quality at accessible prices, forcing the industry to rethink what luxury means in 2025.",[],2025-08-18T04:30:00,9,INDUSTRY,"GEN Z, RETAIL STRATEGY",ungrouped,1
Glossy,"Beauty & Wellness Briefing: Is this the end of foam sunscreen? —plus, industry news",https://www.glossy.co/beauty/is-this-the-end-of-foam-sunscreen-plus-industry-news/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"This week, I checked in with formulation and packaging experts to break down the FDA letters sent to sunscreen brands like Vacation and Supergoop warning that their whipped and foam sunscreens are not in compliance with federal law. The brands have 15 days to respond, which is likely to include a recall of products from Sephora, Ulta Beauty, Target, CVS, Revolve and Nordstrom shelves. Additionally, Sephora bets on another artist-founded color cosmetics line, P&#38;G Beauty gets a new CEO, and OneSkin takes on $20 million in funding as biotech-powered beauty heats up.","['Beauty', 'Glossy+', 'plus']",2025-08-19T04:02:00,9,INDUSTRY,"RETAIL STRATEGY, PARTNERSHIP",ungrouped,1
Beauty Independent,HSN’s No. 1 Beauty Brand Brings $100M Success Story To Ulta Beauty,https://www.beautyindependent.com/hsn-no-1-beauty-brand-nakery-brings-100m-success-story-ulta/,"In three years, Nakery Beauty has become the No. 1 beauty brand on HSN and pulled in around $100 million in sales for products warding off the body’s discomforts like pain, exhaustion, vaginal odor and hot flashes and making women look better by plumping lips, wrinkles, hair and more. HSN’s No. 1 Beauty Brand Brings $100M Success Story To Ulta Beauty appeared first on Beauty Independent .","['Brand Report', 'baby boomers', 'distribution', 'gen X', 'HSN', 'Liz Folce', 'Nakery', 'Nakery Beauty', 'retail distribution', 'retail expansion', 'Robert DeBaker', 'Ulta', 'Ulta Beauty', 'wellness']",2025-08-18T04:01:45,8,RETAIL,"RETAIL STRATEGY, FINANCIALS",ungrouped,1
Glossy,"Glossy Podcast: Tariff update, HanesBrands acquired, Willy Chavarria apologizes — and a roundtable conversation on the state of sneakers",https://www.glossy.co/podcasts/glossy-podcast-tariff-update-hanesbrands-acquired-willy-chavarria-apologizes-and-a-roundtable-conversation-on-the-state-of-sneakers/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In this week's episode, we host a roundtable discussion on the state of the sneaker market.","['Fashion', 'Podcasts']",2025-08-15T04:01:00,8,OTHER,"TARIFFS/SUPPLY CHAIN, RETAIL STRATEGY",ungrouped,1
Business of Fashion,VF Corp Jumps After Earnings Beat as Turnaround Takes Hold,https://www.businessoffashion.com/news/retail/vf-corp-jumps-after-earnings-beat-as-turnaround-takes-hold/,"The Vans owner beat revenue and earnings forecasts in its fiscal first quarter, lifting shares by over 20 percent.",[],2025-07-30T15:17:13,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Zegna Posts 2.6% Revenue Drop,https://www.businessoffashion.com/news/luxury/zegna-group-earnings-revenue-drop-thom-browne/,"The group saw sales in its wholesale channel sink, especially at its smaller Thom Browne brand, as well as weakness in the Chinese market.",[],2025-07-30T12:42:28,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Ozempic Maker Novo Nordisk’s Market Value Drops $93 Billion,https://www.businessoffashion.com/news/beauty/novo-nordisk-stock-drop-july-2025/,"The Danish company, which manufactures Ozempic and Wegovy, announced a new CEO and a slash to its 2025 growth outlook, triggering a stock price plunge.",[],2025-07-29T18:18:58,7,INDUSTRY,FINANCIALS,ungrouped,1
Glossy,"David Allemann on On’s $853 million quarter, tennis push and Loewe lift",https://www.glossy.co/fashion/david-allemann-on-ons-853-million-quarter-tennis-push-and-loewe-lift/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"On posted a record $853 million in Q2 sales. Co-founder David Allemann breaks down DTC gains, Asia growth, tennis visibility, and luxury collabs with Loewe and Zendaya.",['Fashion'],2025-08-12T17:30:03,7,BRAND,"FINANCIALS, RETAIL STRATEGY, PARTNERSHIP",ungrouped,1
Glossy,Luxury Briefing: Inside On’s latest play for the luxury-lifestyle crown,https://www.glossy.co/fashion/luxury/luxury-briefing-inside-ons-latest-play-for-the-luxury-lifestyle-crown/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In this week's luxury briefing, a deep dive into On Holding's Zendaya-led apparel strategy, and why the brand is betting on tennis and premiumization. Also, exclusive new data from StockX, new data on the appreciation of luxury bags, the latest Glossy podcast and news to know.","['Fashion', 'Luxury', 'Glossy+', 'plus']",2025-08-13T04:00:00,7,BRAND,"PARTNERSHIP, RETAIL STRATEGY, GEN Z",ungrouped,1
WWD,Beauty Sales for the First Half Hit $50.6 Billion in the U.S.,https://wwd.com/beauty-industry-news/beauty-features/u-s-beauty-sales-50-6-billion-first-half-2025-circana-1238056422/,"Though mass market growth outpaced prestige, Circana still has an optimistic outlook for the rest of the year.","['Beauty Features', 'fragrance', 'hair care', 'iri', 'makeup', 'skincare', 'The NPD Group']",2025-08-19T04:01:00,7,INDUSTRY,RETAIL STRATEGY,ungrouped,1
Business of Fashion,"L’Oréal Sales Increase 2.4%, Missing Expectations",https://www.businessoffashion.com/news/beauty/loreal-sales-increase-24-missing-expectations/,The world’s biggest beauty company narrowly missed analyst expectations as travel retail and slower growth in Europe weighed on earnings.,[],2025-07-29T16:46:37,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Kering Shares Rise as Market Looks Ahead,https://www.businessoffashion.com/news/luxury/kering-shares-rise-weak-second-quarter-market-gucci/,Investors looked past another weak quarter towards hopes for a turnaround under new CEO Luca De Meo.,[],2025-07-30T10:57:59,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Hermès Believes Heir No Longer Holds Shares Worth €14 Billion,https://www.businessoffashion.com/news/luxury/hermes-believes-heir-no-longer-holds-shares-worth-14-billion/,Executive chairman Axel Dumas has shed new light on the long-standing mystery surrounding Nicolas Puech’s €14 billion inheritance of Hermès shares.,[],2025-07-30T14:58:00,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,COS: From ‘High Street Céline’ to Stagnation,https://www.businessoffashion.com/articles/retail/cos-hm-sales-diversity/,H&amp;M’s upmarket sister brand was once a proof point for the Swedish group’s ambitions to diversify away from its core fast-fashion business. But COS executives have struggled to keep pace with a shifting market while managing a troubled internal culture.,[],2020-07-08T04:30:45,7,BRAND,"FINANCIALS, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Shopee-Owner Sea Sales Top Estimates as Online Shoppers Keep Spending,https://www.businessoffashion.com/news/retail/shopee-owner-sea-sales-top-estimates-as-online-shoppers-keep-spending/,The results assuage some concerns about the prospects of the Singapore-based company’s  e-commerce arm.,[],2025-08-12T14:36:03,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Worldview | Tokyo Fashion Week Makes Some Noise,https://www.businessoffashion.com/articles/global-markets/lc-waikiki-pilgrim-us-china-trade-war-bangladesh-honduras/,"This week’s round-up of global markets fashion business news also features Turkish high-street giant LC Waikiki, investment in India’s Pilgrim and the impact of the US-China trade war on factories in Bangladesh and Honduras.",[],2025-03-25T11:05:14,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Beauty Chases Its New Rocket Ships,https://www.businessoffashion.com/articles/beauty/beauty-earnings-fragrance-slowdown/,"As companies lower their forecasts, brace for tariffs and undertake layoffs, the industry is realising its tried-and-true categories and markets will need reinforcements.",[],2025-08-11T04:00:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,US Prices Continued Rise in July as Trump Tariffs Impact Consumer Costs,https://www.businessoffashion.com/news/global-markets/us-prices-continued-rise-in-july-as-trump-tariffs-impact-consumer-costs/,"Trump has spent the last few months directing his ire at economic officials — first at the Fed, and now at the Bureau of Labor Statistics, which collects and reports economic data.",[],2025-08-12T14:40:24,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Nykaa Revenue Surges, Profit Doubles in First Quarter",https://www.businessoffashion.com/news/beauty/nykaa-revenue-surges-profit-doubles-in-second-quarter/,"FSN E-Commerce Ventures, parent company of India's largest beauty retailer, said its revenues lifted by 24 percent on demand for newly added brands like Chanel and Supergoop.",[],2025-08-12T14:47:19,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Trump Unleashes a Flurry of Trade Surprises on Eve of Deadline,https://www.businessoffashion.com/news/global-markets/donald-trump-tariff-trade-war-india-imports-deals/,"A 25 percent levy on Indian imports, the promise of deals for Thailand and Cambodia and a rollback on all duty exemptions for small packages were among the last minute announcements.",[],2025-07-31T08:46:59,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Mexico Raises Import Taxes on Online Purchases From Shein, Temu",https://www.businessoffashion.com/news/global-markets/mexico-raises-import-taxes-china-temu-shein-tariffs/,"As pressure mounts from the US, Mexico hikes import taxes on low-cost Chinese e-commerce goods, targeting Chinese retailers such as Shein and Temu.",[],2025-07-30T08:55:49,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Trump Extends China Truce for 90 Days, Averting Tariff Hike",https://www.businessoffashion.com/news/china/trump-extends-china-truce-for-90-days-averting-tariff-hike/,"Had the truce not been extended through Nov. 10, US tariffs on Chinese goods would have jumped to at least 54% starting on August 12.",[],2025-08-12T08:57:28,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Steven Madden Still Can’t Provide Outlook, Blames Tariffs",https://www.businessoffashion.com/news/retail/steven-madden-still-cant-provide-outlook-blames-tariffs/,Shares fell after the company announced it would not provide a financial outlook for the rest of the year due to the impact of new tariffs.,[],2025-07-30T14:51:20,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Swatch’s Racism Controversy Ticks Up Growing Challenges,https://www.businessoffashion.com/articles/luxury/swatchs-racism-controversy-ticks-up-growing-challenges/,"The Swiss watch giant is under fire for an ad depicting an Asian model pulling their eyes into slits — sparking outrage in China, its biggest market. The backlash comes as tariffs, a strong franc and weak demand weigh on the watch industry like rarely before.",[],2025-08-20T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Milk Makeup Owner Waldencast Postpones Earnings and Cuts Forecast, Will Undertake Strategic Review",https://www.businessoffashion.com/news/beauty/waldencast-postpones-earnings-strategic-review/,"The parent company of Obagi skincare and Milk Makeup delayed the full release of its second-quarter earnings on Monday, and lowered its outlook to imply a weaker second half of the year as it undertakes a cost-cutting review.",[],2025-08-19T12:25:25,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Natura Swings Back to Profit, Looks to Sell Avon International",https://www.businessoffashion.com/news/beauty/natura-swings-back-to-profit-looks-to-sell-avon-international/,"Net profit for the three months through the end of June landed at $35.8 million, reversing the $157 million real net loss it logged from the same period last year.",[],2025-08-12T09:16:31,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Olaplex Finds Success in Direct-to Consumer, Net Sales Increase",https://www.businessoffashion.com/news/hair-care/olaplex-sales-lift-2q25/,"The US hair care company reported a 2.3 percent sales gain, its first in four quarters, and has made inroads on its transformation strategy, chief executive Amanda Baldwin told The Business of Beauty.",[],2025-08-07T13:30:00,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Valentino Names Riccardo Bellini CEO With Kering Deal At Stake,https://www.businessoffashion.com/articles/luxury/valentino-names-riccardo-bellini-ceo-with-kering-deal-at-stake/,"After taking the helm of parent company Mayhoola earlier this year, the former Margiela and Chloé chief will now focus on turning around the Qatari-owned group’s biggest brand.",[],2025-08-20T13:14:15,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,"Laopu Gold Sales, Profit Growth Beat on Robust China Demand",https://www.businessoffashion.com/news/luxury/laopu-gold-sales-profit-growth-beat-on-robust-china-demand/,"Laopu’s rapid growth comes in sharp contrast to the struggles of some high-end Western retailers in China, defying a consumer pullback in an uncertain economy.",[],2025-08-20T13:41:58,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Fast-Fashion Retailer Shein’s UK Sales Surged to $2.8 Billion in 2024,https://www.businessoffashion.com/news/retail/fast-fashion-retailer-sheins-uk-sales-surged-to-28-billion-in-2024/,"The global retailer’s UK business reported a pretax profit of £38.25 million ($51.8 million) in 2024, up 56.6 percent from 2023.",[],2025-08-15T10:06:59,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,BoF Masterclass | The New Rules for Getting Acquired,https://www.businessoffashion.com/events/retail/bof-masterclass-new-rules-for-getting-acquired-case-study/,"Watch on demand a BoF Professional Masterclass that explores the topic in our latest Case Study, “The New Rules for Getting Acquired.”",[],2025-08-20T13:16:15,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Birkenstock’s Profit Beats Estimates on Strong Full-Price Footwear Sales,https://www.businessoffashion.com/news/retail/birkenstocks-profit-beats-estimates-on-strong-full-price-footwear-sales/,Demand for the German brand’s sandals has remained healthy even after it raised prices in response to tariffs.,[],2025-08-14T10:48:39,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,S&P Downgrades Anastasia Beverly Hills After Missed Payment,https://www.businessoffashion.com/news/beauty/anastasia-beverly-hills-downgraded-sp-missed-payment/,The Los Angeles-based beauty brand’s credit rating has been lowered to ‘D’ by the agency.,[],2025-08-13T03:13:22,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Worldview | Small Indian Apparel Exporters Face ‘Death Knell’ From US Tariffs,https://www.businessoffashion.com/articles/global-markets/worldview-small-indian-apparel-exporters-face-death-knell-from-us-tariffs/,"This week’s round-up of global markets fashion business news also features Bluestone’s IPO, LPP’s big Uzbekistan push and a reprieve for Lesotho garment factories.",[],2025-08-12T10:25:21,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Trump’s Tariffs Imperil US Black Hair Businesses,https://www.businessoffashion.com/articles/beauty/trumps-tariffs-imperil-us-black-hair-businesses/,"The prices of hair extensions and hair glues used to create wigs and weaves have gone up exponentially after US president Donald Trump imposed a series of different tariffs on China and Vietnam, where the majority of Black beauty products are made.",[],2025-08-19T14:24:56,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"GLP-1 Pills Will Be Priced Similarly to Injections, Wall Street Predicts",https://www.businessoffashion.com/articles/beauty/glp-1-pills-will-be-priced-similarly-to-injections-wall-street-predicts/,"US prices for obesity-treatment pills that Eli Lilly and Novo Nordisk aim to launch next year will likely be on par with their weight-loss injections, analysts and investors say.",[],2025-08-18T14:36:17,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,KKR-Backed Korea Fashion Retailer Musinsa Considering IPO,https://www.businessoffashion.com/news/retail/kkr-backed-korea-fashion-retailer-musinsa-considering-ipo/,"Musinsa did not disclose IPO details, but local media have reported the Seoul-based company could seek a valuation of about 10 trillion won ($7.2 billion) during the listing, potentially minting a fortune for founder Cho Man-ho.",[],2025-08-18T14:24:09,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Watchmaker Swatch Apologises for ‘Slanted Eye’ Ad after Online Backlash in China,https://www.businessoffashion.com/news/luxury/watchmaker-swatch-apologises-for-slanted-eye-ad-after-online-backlash-in-china/,"Around 27 percent of the watch group’s sales last year came from the China, Hong Kong and Macau region.",[],2025-08-18T14:12:35,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Amer Sports Falls as Premium Outerwear Brand Arc’teryx Slows,https://www.businessoffashion.com/news/retail/amer-sports-falls-as-premium-outerwear-brand-arcteryx-slows/,The Finnish sporting goods conglomerate remains upbeat about the future and raised its full-year outlook for a second time this year.,[],2025-08-19T14:14:27,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,What It Takes to Get Into Sephora,https://www.businessoffashion.com/articles/beauty/mary-phillips-chris-mcmillan-alli-webb-sephora-launch/,"Beauty experts like Mary Phillips, Chris McMillan and Alli Webb have specific qualifications that not all new brand founders possess, making the retailer more willing to bet big on their success.",[],2025-08-14T04:30:00,7,RETAIL,"RETAIL STRATEGY, PARTNERSHIP",ungrouped,1
Business of Fashion,How Brands Are Taking On Quince,https://www.businessoffashion.com/articles/direct-to-consumer/how-brands-can-beat-quince/,The dupe retailer has become a $4.5 billion powerhouse by promising lower prices and comparable quality to labels that fall between fast fashion and luxury. Competitors fighting back by stepping up their brand building chops are already seeing results.,[],2025-08-20T04:30:00,7,BRAND,"RETAIL STRATEGY, FINANCIALS",ungrouped,1
Business of Fashion,Why Ulta Beauty and Target Broke Up,https://www.businessoffashion.com/articles/beauty/why-did-ulta-beauty-stop-target-partnership/,"The largest beauty retailer in the US announced it will not renew its shop-in-shop partnership with Target. While initially popular, poor execution, changing shopping habits and overlap between the two stores’ locations and customers brought the collaboration to a halt, experts said.",[],2025-08-15T04:30:00,7,RETAIL,"PARTNERSHIP, RETAIL STRATEGY",ungrouped,1
Business of Fashion,"Claire’s to Appoint Administrator in UK and Ireland, Putting 2,150 Jobs at Risk",https://www.businessoffashion.com/news/retail/claires-to-appoint-administrator-in-uk-and-ireland-putting-2150-jobs-at-risk/,"Chief executive Chris Cramer said, ‘This decision, while difficult, is part of our broader effort to protect the long-term value of Claire’s across all markets.’",[],2025-08-13T20:54:12,7,INDUSTRY,FINANCIALS,ungrouped,1
Beauty Independent,"Beauty Brand Frilliance By Fiona Frills Climbs 38,000% On TikTok And Plots App Launch",https://www.beautyindependent.com/beauty-brand-frilliance-by-fiona-frills-climbs-38000-on-tiktok-and-plots-app-launch/,"Frilliance by Fiona Frills has been on the market since 2017, when influencer Fiona Frills launched the makeup and skincare brand at just 13 years old. Now, the brand is experiencing a fresh wave of momentum. As reported by the publication Women’s Wear Daily , it recently topped search insights firm Spate’s list ... The post Beauty Brand Frilliance By Fiona Frills Climbs 38,000% On TikTok And Plots App Launch appeared first on Beauty Independent .","['Brand Report', 'fiona frills', 'frilliance', 'frilliance by fiona frills', 'glow house', 'influencers', 'the glow house']",2025-08-18T23:47:56,6,BRAND,"TIKTOK, GEN Z",ungrouped,1
