source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
Beauty Independent,Skinflection Point: Cosmetic Chemists Push Back on Dermatologists-Turned-Influencers,https://www.beautyindependent.com/skinflection-point-cosmetic-chemists-push-back-on-dermatologists-turned-influencers/,"In today’s hyper-digital beauty landscape, science and storytelling have collided, providing compelling content but leaving consumers confused on skincare facts. A growing wave of cosmetic chemists are pushing back against a select group of highly visible dermatologists dominating TikTok and Instagram. These so-called “dermfluencers” are seen as the ultimate skincare authorities—but that status ... The post Skinflection Point: Cosmetic Chemists Push Back on Dermatologists-Turned-Influencers appeared first on Beauty Independent .","['Beneath the Surface', 'beauty tiktok', 'Charles Puza', 'cosmetic chemists', 'dermatologists', 'Esther Olu', 'experiment beauty', 'Lab Muffin Beauty Science', 'Natalia Spierings', 'tiktok']",2025-08-20T01:40:36,9,INDUSTRY,"TIKTOK, GEN Z",ungrouped,1
Glossy,"Beauty & Wellness Briefing: Is this the end of foam sunscreen? —plus, industry news",https://www.glossy.co/beauty/is-this-the-end-of-foam-sunscreen-plus-industry-news/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"This week, I checked in with formulation and packaging experts to break down the FDA letters sent to sunscreen brands like Vacation and Supergoop warning that their whipped and foam sunscreens are not in compliance with federal law. The brands have 15 days to respond, which is likely to include a recall of products from Sephora, Ulta Beauty, Target, CVS, Revolve and Nordstrom shelves. Additionally, Sephora bets on another artist-founded color cosmetics line, P&#38;G Beauty gets a new CEO, and OneSkin takes on $20 million in funding as biotech-powered beauty heats up.","['Beauty', 'Glossy+', 'plus']",2025-08-19T04:02:00,9,INDUSTRY,"RETAIL STRATEGY, PARTNERSHIP",ungrouped,1
Business of Fashion,Why Ulta Beauty and Target Broke Up,https://www.businessoffashion.com/articles/beauty/why-did-ulta-beauty-stop-target-partnership/,"The largest beauty retailer in the US announced it will not renew its shop-in-shop partnership with Target. While initially popular, poor execution, changing shopping habits and overlap between the two stores’ locations and customers brought the collaboration to a halt, experts said.",[],2025-08-15T04:30:00,8,RETAIL,"PARTNERSHIP, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Phlur to Launch in Australia and the Middle East,https://www.businessoffashion.com/news/beauty/phlur-mecca-australia-sephora-middle-east-launch/,"The fragrance brand, recently acquired by TSG Consumer Partners, will roll out its range of perfumes, mists and body care in Australia’s Mecca from Aug. 26 and in Sephora Middle East from Sept. 15.",[],2025-08-15T12:30:00,8,FRAGRANCE,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Glossy,"TJX to open 1,800 new stores as off-price thrives amid tariff pressures",https://www.glossy.co/beauty/tjx-to-open-1800-new-stores-as-off-price-thrives-amid-tariff-pressures/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"TJX, parent company to off-price leaders TJ Maxx and Marshall’s, reported 4% comparable sales growth for its Q2 2026 and announced plans to open 1,800 new stores during Wednesday’s earnings call. The retailer currently has around 5,000 locations across nine countries.","['Beauty', 'Fashion', 'Wellness']",2025-08-21T04:01:00,8,RETAIL,"FINANCIALS, RETAIL STRATEGY",ungrouped,1
Business of Fashion,"Milk Makeup Owner Waldencast Postpones Earnings and Cuts Forecast, Will Undertake Strategic Review",https://www.businessoffashion.com/news/beauty/waldencast-postpones-earnings-strategic-review/,"The parent company of Obagi skincare and Milk Makeup delayed the full release of its second-quarter earnings on Monday, and lowered its outlook to imply a weaker second half of the year as it undertakes a cost-cutting review.",[],2025-08-19T12:25:25,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Swatch’s Racism Controversy Ticks Up Growing Challenges,https://www.businessoffashion.com/articles/luxury/swatchs-racism-controversy-ticks-up-growing-challenges/,"The Swiss watch giant is under fire for an ad depicting an Asian model pulling their eyes into slits — sparking outrage in China, its biggest market. The backlash comes as tariffs, a strong franc and weak demand weigh on the watch industry like rarely before.",[],2025-08-20T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"L’Oréal Sales Increase 2.4%, Missing Expectations",https://www.businessoffashion.com/news/beauty/loreal-sales-increase-24-missing-expectations/,The world’s biggest beauty company narrowly missed analyst expectations as travel retail and slower growth in Europe weighed on earnings.,[],2025-07-29T16:46:37,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,S&P Downgrades Anastasia Beverly Hills After Missed Payment,https://www.businessoffashion.com/news/beauty/anastasia-beverly-hills-downgraded-sp-missed-payment/,The Los Angeles-based beauty brand’s credit rating has been lowered to ‘D’ by the agency.,[],2025-08-13T03:13:22,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Shopee-Owner Sea Sales Top Estimates as Online Shoppers Keep Spending,https://www.businessoffashion.com/news/retail/shopee-owner-sea-sales-top-estimates-as-online-shoppers-keep-spending/,The results assuage some concerns about the prospects of the Singapore-based company’s  e-commerce arm.,[],2025-08-12T14:36:03,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Beauty Chases Its New Rocket Ships,https://www.businessoffashion.com/articles/beauty/beauty-earnings-fragrance-slowdown/,"As companies lower their forecasts, brace for tariffs and undertake layoffs, the industry is realising its tried-and-true categories and markets will need reinforcements.",[],2025-08-11T04:00:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,How Turkish Brands Conquered the ‘Rest of the World’,https://www.businessoffashion.com/articles/global-markets/lc-waikiki-koto-defacto-global-markets-turkey/,"Turkish fast-fashion giants LC Waikiki, Koton and DeFacto have rolled out hundreds of stores in high-growth, high-risk frontier markets like Albania, Uganda and Mongolia where rivals H&amp;M and Zara have little or no presence.",[],2025-06-24T14:21:53,7,INDUSTRY,RETAIL STRATEGY,ungrouped,1
WWD,Beauty Sales for the First Half Hit $50.6 Billion in the U.S.,https://wwd.com/beauty-industry-news/beauty-features/u-s-beauty-sales-50-6-billion-first-half-2025-circana-1238056422/,"Though mass market growth outpaced prestige, Circana still has an optimistic outlook for the rest of the year.","['Beauty Features', 'fragrance', 'hair care', 'iri', 'makeup', 'skincare', 'The NPD Group']",2025-08-19T04:01:00,7,INDUSTRY,RETAIL STRATEGY,ungrouped,1
Glossy,"The secret to a successful pop-up event with 3 industry leaders, plus news",https://www.glossy.co/podcasts/the-secret-to-a-successful-pop-up-event-with-3-industry-leaders-plus-news/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"What makes a pop-up shop or experiential event successful today? In today’s roundtable episode, Glossy is joined by Patrick Ta Beauty svp of marketing Jacquelin Barrett, Matte Projects president Neda Whitney, and Michelle Lee, chief brand officer at Front Row Group and fractional CMO of Landing International, to find out.","['Beauty', 'Podcasts', 'TeoxanePC25']",2025-08-21T04:03:00,7,MARKETING,"RETAIL STRATEGY, GEN Z, PARTNERSHIP",ungrouped,1
Business of Fashion,"Trump Extends China Truce for 90 Days, Averting Tariff Hike",https://www.businessoffashion.com/news/china/trump-extends-china-truce-for-90-days-averting-tariff-hike/,"Had the truce not been extended through Nov. 10, US tariffs on Chinese goods would have jumped to at least 54% starting on August 12.",[],2025-08-12T08:57:28,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Natura Swings Back to Profit, Looks to Sell Avon International",https://www.businessoffashion.com/news/beauty/natura-swings-back-to-profit-looks-to-sell-avon-international/,"Net profit for the three months through the end of June landed at $35.8 million, reversing the $157 million real net loss it logged from the same period last year.",[],2025-08-12T09:16:31,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Zegna Posts 2.6% Revenue Drop,https://www.businessoffashion.com/news/luxury/zegna-group-earnings-revenue-drop-thom-browne/,"The group saw sales in its wholesale channel sink, especially at its smaller Thom Browne brand, as well as weakness in the Chinese market.",[],2025-07-30T12:42:28,7,INDUSTRY,FINANCIALS,ungrouped,1
Glossy,"Inside Estée Lauder’s $14 billion reset: AI, brand trouble and a travel retail retreat",https://www.glossy.co/beauty/inside-estee-lauders-14-billion-reset-ai-brand-trouble-and-a-travel-retail-retreat/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Estée Lauder’s $14 billion turnaround is underway, driven by AI, e-commerce expansion and a strategic brand reset. Here’s what’s working — and what’s still at risk.",['Beauty'],2025-08-21T04:06:00,7,BRAND,"AI, FINANCIALS, RETAIL STRATEGY",ungrouped,1
WWD,Coty Shares Drop as Much as 17 Percent After Wider-than-expected Q4 Loss,https://wwd.com/beauty-industry-news/beauty-features/coty-stock-drop-after-market-trading-wider-expected-q4-loss-1238062226/,"The beauty company, which holds many licenses including for fashion houses Burberry, Gucci and Hugo Boss, reported a net loss of $72.1 million.","['Beauty Features', 'Coty Inc.', 'Earnings', 'fragrance', 'skincare']",2025-08-20T21:42:39,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Fast-Fashion Retailer Shein’s UK Sales Surged to $2.8 Billion in 2024,https://www.businessoffashion.com/news/retail/fast-fashion-retailer-sheins-uk-sales-surged-to-28-billion-in-2024/,"The global retailer’s UK business reported a pretax profit of £38.25 million ($51.8 million) in 2024, up 56.6 percent from 2023.",[],2025-08-15T10:06:59,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Worldview | Small Indian Apparel Exporters Face ‘Death Knell’ From US Tariffs,https://www.businessoffashion.com/articles/global-markets/worldview-small-indian-apparel-exporters-face-death-knell-from-us-tariffs/,"This week’s round-up of global markets fashion business news also features Bluestone’s IPO, LPP’s big Uzbekistan push and a reprieve for Lesotho garment factories.",[],2025-08-12T10:25:21,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Pop Mart CEO Says Labubu-Maker’s Revenue Could Hit Over $4 Billion This Year,https://www.businessoffashion.com/news/retail/pop-mart-ceo-says-labubu-makers-revenue-could-hit-over-4-billion-this-year/,"The toy company saw its half-year profits soar nearly 400 percent, driven by overwhelming demand for its collectible toys like the Labubu doll.",[],2025-08-20T09:41:54,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Ozempic Maker Novo Nordisk’s Market Value Drops $93 Billion,https://www.businessoffashion.com/news/beauty/novo-nordisk-stock-drop-july-2025/,"The Danish company, which manufactures Ozempic and Wegovy, announced a new CEO and a slash to its 2025 growth outlook, triggering a stock price plunge.",[],2025-07-29T18:18:58,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Valentino Names Riccardo Bellini CEO With Kering Deal At Stake,https://www.businessoffashion.com/articles/luxury/valentino-names-riccardo-bellini-ceo-with-kering-deal-at-stake/,"After taking the helm of parent company Mayhoola earlier this year, the former Margiela and Chloé chief will now focus on turning around the Qatari-owned group’s biggest brand.",[],2025-08-20T13:14:15,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Global Beauty Firms Look to Carve Up Indian Market As ‘Last Bastion’ of Growth,https://www.businessoffashion.com/news/beauty/global-beauty-firms-look-to-carve-up-indian-market-as-last-bastion-of-growth/,"Global cosmetics giants like Shiseido, L’Oréal, and Estée Lauder are significantly increasing their investments in India’s booming luxury beauty market, which is projected to quintuple by 2035.",[],2025-08-21T10:39:14,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Swiss Watch Exports Bounce Back in July Ahead of US Tariffs,https://www.businessoffashion.com/news/luxury/swiss-watch-exports-bounce-back-in-july-ahead-of-us-tariffs/,"Swiss watch exports saw growth in July, driven by increased shipments to the US ahead of higher trade tariffs, although global demand remains sluggish due to “luxury fatigue” and worsening consumer sentiment.",[],2025-08-21T09:32:14,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Worldview | Tokyo Fashion Week Makes Some Noise,https://www.businessoffashion.com/articles/global-markets/lc-waikiki-pilgrim-us-china-trade-war-bangladesh-honduras/,"This week’s round-up of global markets fashion business news also features Turkish high-street giant LC Waikiki, investment in India’s Pilgrim and the impact of the US-China trade war on factories in Bangladesh and Honduras.",[],2025-03-25T11:05:14,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Olaplex Finds Success in Direct-to Consumer, Net Sales Increase",https://www.businessoffashion.com/news/hair-care/olaplex-sales-lift-2q25/,"The US hair care company reported a 2.3 percent sales gain, its first in four quarters, and has made inroads on its transformation strategy, chief executive Amanda Baldwin told The Business of Beauty.",[],2025-08-07T13:30:00,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,US Prices Continued Rise in July as Trump Tariffs Impact Consumer Costs,https://www.businessoffashion.com/news/global-markets/us-prices-continued-rise-in-july-as-trump-tariffs-impact-consumer-costs/,"Trump has spent the last few months directing his ire at economic officials — first at the Fed, and now at the Bureau of Labor Statistics, which collects and reports economic data.",[],2025-08-12T14:40:24,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Tapestry Plummets With Tariff Costs Weighing on Profit Outlook,https://www.businessoffashion.com/news/luxury/tapestry-plummets-with-tariff-costs-weighing-on-profit-outlook/,Offloading Stuart Weitzman will enable Tapestry executives to spend more time and resources on increasing sales at Coach and turning around Kate Spade.,[],2025-08-14T14:06:25,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Laopu Gold Sales, Profit Growth Beat on Robust China Demand",https://www.businessoffashion.com/news/luxury/laopu-gold-sales-profit-growth-beat-on-robust-china-demand/,"Laopu’s rapid growth comes in sharp contrast to the struggles of some high-end Western retailers in China, defying a consumer pullback in an uncertain economy.",[],2025-08-20T13:41:58,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Claire’s to Appoint Administrator in UK and Ireland, Putting 2,150 Jobs at Risk",https://www.businessoffashion.com/news/retail/claires-to-appoint-administrator-in-uk-and-ireland-putting-2150-jobs-at-risk/,"Chief executive Chris Cramer said, ‘This decision, while difficult, is part of our broader effort to protect the long-term value of Claire’s across all markets.’",[],2025-08-13T20:54:12,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Nykaa Revenue Surges, Profit Doubles in First Quarter",https://www.businessoffashion.com/news/beauty/nykaa-revenue-surges-profit-doubles-in-second-quarter/,"FSN E-Commerce Ventures, parent company of India's largest beauty retailer, said its revenues lifted by 24 percent on demand for newly added brands like Chanel and Supergoop.",[],2025-08-12T14:47:19,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Watchmaker Swatch Apologises for ‘Slanted Eye’ Ad after Online Backlash in China,https://www.businessoffashion.com/news/luxury/watchmaker-swatch-apologises-for-slanted-eye-ad-after-online-backlash-in-china/,"Around 27 percent of the watch group’s sales last year came from the China, Hong Kong and Macau region.",[],2025-08-18T14:12:35,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,KKR-Backed Korea Fashion Retailer Musinsa Considering IPO,https://www.businessoffashion.com/news/retail/kkr-backed-korea-fashion-retailer-musinsa-considering-ipo/,"Musinsa did not disclose IPO details, but local media have reported the Seoul-based company could seek a valuation of about 10 trillion won ($7.2 billion) during the listing, potentially minting a fortune for founder Cho Man-ho.",[],2025-08-18T14:24:09,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"GLP-1 Pills Will Be Priced Similarly to Injections, Wall Street Predicts",https://www.businessoffashion.com/articles/beauty/glp-1-pills-will-be-priced-similarly-to-injections-wall-street-predicts/,"US prices for obesity-treatment pills that Eli Lilly and Novo Nordisk aim to launch next year will likely be on par with their weight-loss injections, analysts and investors say.",[],2025-08-18T14:36:17,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Trump’s Tariffs Imperil US Black Hair Businesses,https://www.businessoffashion.com/articles/beauty/trumps-tariffs-imperil-us-black-hair-businesses/,"The prices of hair extensions and hair glues used to create wigs and weaves have gone up exponentially after US president Donald Trump imposed a series of different tariffs on China and Vietnam, where the majority of Black beauty products are made.",[],2025-08-19T14:24:56,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Amer Sports Falls as Premium Outerwear Brand Arc’teryx Slows,https://www.businessoffashion.com/news/retail/amer-sports-falls-as-premium-outerwear-brand-arcteryx-slows/,The Finnish sporting goods conglomerate remains upbeat about the future and raised its full-year outlook for a second time this year.,[],2025-08-19T14:14:27,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,BoF Masterclass | The New Rules for Getting Acquired,https://www.businessoffashion.com/events/retail/bof-masterclass-new-rules-for-getting-acquired-case-study/,"Watch on demand a BoF Professional Masterclass that explores the topic in our latest Case Study, “The New Rules for Getting Acquired.”",[],2025-08-20T13:16:15,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Birkenstock’s Profit Beats Estimates on Strong Full-Price Footwear Sales,https://www.businessoffashion.com/news/retail/birkenstocks-profit-beats-estimates-on-strong-full-price-footwear-sales/,Demand for the German brand’s sandals has remained healthy even after it raised prices in response to tariffs.,[],2025-08-14T10:48:39,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,This Week: Off-Price’s Moment to Shine,https://www.businessoffashion.com/briefings/retail/this-week-off-prices-moment-to-shine/,"Rising prices and a gloomy economic outlook are usually good news for discount retailers. The two biggest US players in the space, T.J. Maxx and Ross, report results this week.",[],2025-08-17T12:00:00,6,RETAIL,FINANCIALS,ungrouped,1
Business of Fashion,‘Vibe Marketing’ Is Taking Over Beauty. What Is It?,https://www.businessoffashion.com/articles/beauty/vibe-marketing-beauty-explainer/,"Generative AI is being adopted across the beauty industry to create everything from product images to formulas themselves, based on prompted “vibes.” As more companies utilise these tools for efficiency, they risk losing the creative touch that separates storytelling from slop.",[],2025-08-18T08:48:03,6,MARKETING,"GEN Z, AI",ungrouped,1
Business of Fashion,How Brands Are Taking On Quince,https://www.businessoffashion.com/articles/direct-to-consumer/how-brands-can-beat-quince/,The dupe retailer has become a $4.5 billion powerhouse by promising lower prices and comparable quality to labels that fall between fast fashion and luxury. Competitors fighting back by stepping up their brand building chops are already seeing results.,[],2025-08-20T04:30:00,6,BRAND,"RETAIL STRATEGY, GEN Z",ungrouped,1
Glossy,Glossy Pop Newsletter: Glow Recipe leans into ‘leak’ marketing for its new launch,https://www.glossy.co/beauty/glossy-pop-newsletter-glow-recipe-leans-into-leak-marketing-with-its-new-launch/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Early last year, Glow Recipe's as-yet-unreleased bronzing drops went viral when creator Aysha Harun posted them with the clickbait-y hook, ""Did I accidentally get sent an unreleased Glow Recipe product?!?"" Since then, leaks in beauty have become somewhat of a thing.","['Beauty', 'Pop']",2025-08-15T04:05:00,6,MARKETING,"NEW LAUNCH, GEN Z",ungrouped,1
Glossy,How brands like Nuuly and JanSport are targeting Gen Z for back-to-school,https://www.glossy.co/fashion/how-brands-like-nuuly-and-jansport-are-targeting-gen-z-for-back-to-school/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"With consumer spending confidence doubtful, the pressure on marketers to make the most out of the back-to-school season is even higher than usual.",['Fashion'],2025-08-15T04:00:00,6,MARKETING,"GEN Z, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Luxury Has Lost the Plot — and These Brands Are Picking Up the Slack,https://www.businessoffashion.com/articles/retail/luxury-has-lost-the-plot-and-these-brands-are-picking-up-the-slack/,"Emerging labels like Kallmeyer, TWP and Studio Nicholson are capturing high-spending shoppers with premium quality at accessible prices, forcing the industry to rethink what luxury means in 2025.",[],2025-08-18T04:30:00,6,BRAND,"NEW LAUNCH, GEN Z",ungrouped,1
Business of Fashion,TJ Maxx Parent Tops Expectations as Bargain Goods Still Sell,https://www.businessoffashion.com/news/retail/tj-maxx-parent-tops-expectations-as-bargain-goods-still-sell/,TJX has been aggressively snapping up excess merchandise from brands looking to clear out piles of unsold goods.,[],2025-08-20T13:36:50,6,RETAIL,FINANCIALS,ungrouped,1
