source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
Glossy,Beating price sensitivity without slashing margins,https://www.glossy.co/sponsored/beating-price-sensitivity-without-slashing-margins/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Rose Murray, senior content editor, Scayle In light of the recent global tariff turmoil and the resulting economic uncertainty, customer loyalty is more fragile than ever. According to Scayle’s 2025 shopper survey, shoppers are gravitating towards a higher level of cost consciousness. As a result, 36% of U.S. consumers admit they would ditch their favorite brand [&#8230;]","['Sponsored', 'Scayle25SBL2']",2025-06-20T17:58:07,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Glossy,"Glossy Podcast: Victoria’s Secret earnings, Torrid store closures, Disney vs. Midjourney, and luxury’s labor exploitation problem",https://www.glossy.co/podcasts/glossy-podcast-victorias-secret-earnings-torrid-store-closures-disney-vs-midjourney-and-luxurys-labor-exploitation-problem/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In this week's podcast episode, an exploration of recent probes into the manufacturing practices of luxury brands like Dior. One probe, conducted by an Italian competition authority, found that Dior was sourcing products from workshops in Italy where underpaid immigrants worked in grueling conditions to create its handbags.","['Fashion', 'Podcasts']",2025-06-13T04:00:00,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,‘Transform or Die’: Can a Turnaround Expert Turn Kering Around?,https://www.businessoffashion.com/opinions/luxury/transform-or-die-can-a-turnaround-expert-turn-kering-around/,"Luca De Meo’s appointment as the French group’s chief executive is an admission of the seriousness of the crisis the company is facing, as well as a signal of its intent to do something about it, writes Imran Amed.",[],2025-06-20T19:00:00,7,INDUSTRY,FINANCIALS,ungrouped,1
Glossy,How a networked supply chain gives beauty brands a competitive edge,https://www.glossy.co/sponsored/how-a-networked-supply-chain-gives-beauty-brands-a-competitive-edge/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Nick Benson, CEO and co-founder, Atelier Recent uncertainty around the potential fallout from President Donald Trump’s tariffs has left beauty executives scrambling to solve a unique and tricky set of challenges. But seasoned executives know this is just the latest disruption on a long list of manufacturing and supply chain issues that have plagued the [&#8230;]",['Sponsored'],2025-06-12T20:42:23,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Kering Shares Surge as Renault CEO Set to Join for Turnaround,https://www.businessoffashion.com/news/luxury/kering-shares-increase-luca-de-meo-ceo/,"Luca de Meo will be appointed to the job in the coming days, sources told Bloomberg.",[],2025-06-16T09:14:11,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Swiss Watch Exports Slump in May as US Tariffs Shake Market,https://www.businessoffashion.com/news/luxury/swiss-watch-exports-slump-us-tariffs/,"Exports to the US, the sector’s single-biggest market, were down just over 25 percent, underscoring the impact of President Donald Trump’s trade policies.",[],2025-06-19T09:37:54,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Asos CFO to Depart After Just 14 Months,https://www.businessoffashion.com/news/retail/asos-cfo-step-down-aaron-izzard-dave-murray/,"The British retailer’s director of group finance, Aaron Izzard, will replace outgoing CFO Dave Murray.",[],2025-06-17T09:58:31,7,INDUSTRY,FINANCIALS,ungrouped,1
Beauty Independent,Veracity Raises $6M In Series A Funding To Capitalize On Momentum,https://www.beautyindependent.com/veracity-raises-6m-series-a-funding/,"To push the accelerator on already feverish growth, Veracity has raised a $6 million series A round led by Maveron and Melitas Ventures, bringing its total funding to $14 million over three rounds. Allie Egan, who founded the 4-year-old brand known for its supplement ... The post Veracity Raises $6M In Series A Funding To Capitalize On Momentum appeared first on Beauty Independent .","['Deal Flow', 'Allie Egan', 'funding', 'GLP-1', 'Maveron', 'Ozempic', 'series A', 'series A funding', 'series A round', 'supplements', 'Veracity', 'Veracity Selfcare', 'wellness']",2025-06-17T04:01:03,7,INDUSTRY,"FINANCIALS, M&A",ungrouped,1
Business of Fashion,"Luxury Sector Will Continue to Slip, Bain Forecasts",https://www.businessoffashion.com/articles/luxury/luxury-sector-will-continue-to-slip-bain-forecasts/,"The market is on pace to contract 2 percent to 5 percent in 2025 as consumption remains soft across key categories — particularly leather goods, makeup and watches — according to the latest forecast from Bain & Company.",[],2025-06-19T10:30:00,7,INDUSTRY,FINANCIALS,ungrouped,1
Beauty Independent,Harlem Renaissance-Inspired Harlem Perfume Co. Brings Cultural Storytelling to Sephora’s Fragrance Assortment,https://www.beautyindependent.com/harlem-perfume-co-sephora/,"Harlem Perfume Co. , a brand inspired by the Harlem Renaissance that was a member of Sephora’s 2024 Accelerate cohort, is joining the beauty specialty retailer’s fragrance assortment at a strong moment for the category. Sephora is kicking off the partnership on its app Monday and website a day later with the brand’s unisex ... The post Harlem Renaissance-Inspired Harlem Perfume Co. Brings Cultural Storytelling to Sephora’s Fragrance Assortment appeared first on Beauty Independent .","['Brand Report', 'black owned beauty brand', 'black owned fragrance brand', 'fine fragrance', 'fragrance', 'harlem candle co', 'Harlem Perfume', 'harlem perfume co', 'prestige fragrance', 'Sephora', 'Sephora Accelerate', 'sephora accelerate 2024']",2025-06-20T04:01:42,7,FRAGRANCE,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Temu US Sales Plunge 25% Amid Tariff Barrage,https://www.businessoffashion.com/news/retail/temu-us-slaes-drop-tariffs-shein/,"Temu’s US sales are declining due to significant cuts in advertising spending, a direct consequence of new tariffs, while Shein’s sales have begun to recover.",[],2025-06-20T09:47:47,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Clothing Retailer Dynamite Raises Prices 9% Amid Trade Tensions,https://www.businessoffashion.com/news/retail/clothing-retailer-dynamite-raises-prices-9-amid-trade-tensions/,The women’s fast-fashion retailer plans to raise prices at twice the rate of inflation in the future.,[],2025-06-17T20:25:26,6,RETAIL,TARIFFS/SUPPLY CHAIN,ungrouped,1
Glossy,Fashion Briefing: How H&M is using real-time data to merchandise stores based on optimal sales,https://www.glossy.co/fashion/fashion-briefing-how-hm-is-using-real-time-data-to-merchandise-stores-based-on-optimal-sales/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In this week's fashion briefing, a deep dive into how H&#38;M is putting data into the hands of store associates to convert customers. Also, what brands should look out for with Google's in-search checkout, plus future retail trends from The Future Laboratory and the latest earnings from Vince.","['Fashion', 'Glossy+', 'plus']",2025-06-19T11:10:55,6,RETAIL,FINANCIALS,ungrouped,1
WWD,"A Perfumery Icon, Reborn: Why Bulgari Has Relaunched the Eau Parfumée Duo",https://wwd.com/beauty-industry-news/fragrance/bulgari-relaunches-fragrances-eau-parfumee-the-vert-blanc-1237912147/,"In her first interview as managing director of Bulgari’s perfume business unit, Valentina Colombo discusses the strategic direction the brand’s fragrance business is taking.","['Fragrance', 'Bulgari', 'fragrance', 'Italy']",2025-06-17T04:20:00,6,FRAGRANCE,NEW LAUNCH,ungrouped,1
Glossy,Exclusive: Why Sol de Janeiro is bringing back one of its most beloved body mists. For now.,https://www.glossy.co/beauty/exclusive-why-sol-de-janeiro-is-bringing-back-its-one-of-its-most-beloved-body-mists-for-now/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"The 10-year-old body-care brand has remained ahead of the body mist craze with on-trend gourmand scents and immersive storytelling. Now, two years after it was discontinued, Sol de Janeiro is bringing back the fan favorite Cheirosa 39 mist.",['Beauty'],2025-06-13T04:04:00,6,FRAGRANCE,NEW LAUNCH,ungrouped,1
WWD,"Meet La Bomba, Carolina Herrera’s Largest Fragrance Launch Since Good Girl",https://wwd.com/beauty-industry-news/fragrance/la-bomba-carolina-herrera-fragrance-launch-1237917197/,The fragrance will start its retail rollout Monday.,"['Fragrance', 'Carolina Herrera', 'fragrance', 'Puig']",2025-06-17T04:01:00,6,FRAGRANCE,NEW LAUNCH,ungrouped,1
WWD,Icelandic Fragrance Brand Fischersund Heads to Copenhagen,https://wwd.com/beauty-industry-news/fragrance/fischersund-icelandic-fragrance-copenhagen-3daysofdesign-1237925988/,The fragrance brand founded in 2017 has a slew of activations planned for the Copenhagen festival 3daysofdesign.,"['Fragrance', 'Copenhagen', 'fragrance']",2025-06-18T21:07:35,6,FRAGRANCE,NEW LAUNCH,ungrouped,1
Glossy,The scented sunscreen category is heating up this summer. Voluspa and Coola want in on the craze,https://www.glossy.co/beauty/the-scented-sunscreen-category-is-heating-up-this-summer-voluspa-and-coola-want-in-on-the-craze/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,The two 20-year-old brands are teaming up to launch a limited-edition sunscreen scented with Voluspa's best-selling California Summers fragrance. But both the fragrance and SPF categories have only grown more competitive in recent months.,['Beauty'],2025-06-18T04:00:00,6,FRAGRANCE,NEW LAUNCH,ungrouped,1
Business of Fashion,The Business of Beauty Global Awards 2025: Winners Announced,https://www.businessoffashion.com/articles/beauty/business-of-beauty-global-awards-2025-unifrom-ruka-yse-manasi-7-commune-akt/,"Unifrom, Ruka Hair and Yse Beauty are among the winners of The Business of Beauty’s sophomore Global Beauty Awards, and were honoured on Tuesday at the Global Forum in Napa Valley, California.",[],2025-06-11T06:50:39,5,INDUSTRY,NEW LAUNCH,ungrouped,1
Glossy,Beauty & Wellness Briefing: E.l.f Beauty bets on the allure of archetypes in a new Pinterest partnership,https://www.glossy.co/beauty/e-l-f-beauty-bets-on-the-allure-of-archetypes-in-a-new-pinterest-partnership/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"This week, I report on E.l.f. Beauty’s new interactive partnership with Pinterest, which taps into the growing color season analysis social media trend to drive consumers to e.l.f’s curated product collections. Additionally, L’Oréal Group partners with Ai chipmaker Nvidia, P&#38;G gets a new beauty division CEO, and French glass manufacturer Verescence is acquired.","['Beauty', 'Glossy+', 'plus']",2025-06-17T04:04:00,5,BRAND,"PARTNERSHIP, RETAIL STRATEGY",ungrouped,1
Business of Fashion,The Business of Beauty Global Forum: Hailey Bieber Is Just Getting Started,https://www.businessoffashion.com/articles/beauty/hailey-rhode-bieber-the-business-of-beauty-global-forum-2025/,"In Napa Valley, California, Bieber made her first public appearance discussing this year’s biggest beauty M&amp;A deal so far.",[],2025-06-11T03:55:48,5,BRAND,M&A,ungrouped,1
Business of Fashion,Dôen Raises Series A Funding Led by Silas Capital,https://www.businessoffashion.com/news/retail/doen-raises-series-a-funding-led-by-silas-capital/,The funding round marks the first time the Los Angeles-based womenswear brand raised outside capital after its initial $1 million seed round. The new capital will go towards its retail expansion.,[],2025-06-17T13:00:00,5,BRAND,FINANCIALS,ungrouped,1
Business of Fashion,Strategic Reinvention: Growing a Beauty Brand with Staying Power,https://www.businessoffashion.com/articles/beauty/strategic-reinvention-growing-a-beauty-brand-with-staying-power-front-row-tatcha-the-business-of-beauty-global-forum-interview/,"At The Business of Beauty Global Forum, Front Row’s chief revenue officer Christopher Skinner and Tatcha’s chief marketing officer Nicole Frusci joined BoF’s Alice Gividen on stage to explore building a lasting beauty business in an ever-changing market.",[],2025-06-18T04:00:00,5,BRAND,"RETAIL STRATEGY, MARKETING",ungrouped,1
Business of Fashion,Can Stitch Fix Revive Its Subscription Box Model?,https://www.businessoffashion.com/articles/retail/stitch-fix-earnings/,"Under chief executive Matt Baer, the company has placed an emphasis on personalisation and purchase flexibility. The strategy appears to be working; Stitch Fix posted revenue growth for the first time Tuesday after 12 consecutive quarters of topline contraction.",[],2025-06-11T02:28:48,5,BRAND,FINANCIALS,ungrouped,1
Beauty Independent,Olive & June Launches On Amazon In Push To Become The Nation’s No. 1 Nail Brand,https://www.beautyindependent.com/olive-june-launches-amazon/,"Six months after completing its $240 million sale to Helen of Troy, Olive & June is launching on Amazon. With roughly 1 million branded searches for Olive & June on Amazon last year, its arrival on the world’s biggest e-commerce platform ... The post Olive & June Launches On Amazon In Push To Become The Nation’s No. 1 Nail Brand appeared first on Beauty Independent .","['Brand Report', 'acquisition', 'Amazon', 'beauty e-commerce', 'beauty M&A', 'beauty retail', 'DIY beauty', 'gels', 'Helen of Troy', 'nail', 'nail brand', 'nail polishes', 'Olive & June', 'press-ons', 'retail expansion', 'Sarah Gibson Tuttle']",2025-06-20T04:01:02,5,BRAND,"RETAIL STRATEGY, AMAZON",ungrouped,1
Glossy,"Glossy Podcast: Kering’s new CEO, FIFA’s luxury bid, France’s anti-fast-fashion bill — and a conversation with Warby Parker’s Kim Nemser",https://www.glossy.co/podcasts/glossy-podcast-kerings-new-ceo-fifas-luxury-bid-frances-anti-fast-fashion-bill-and-a-conversation-with-warby-parkers-kim-nemser/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Our editor-in-chief, Jill Manoff, sits down with Warby Parker’s chief product and supply chain officer, Kim Nemser. The conversation covers Warby Parker’s omnichannel strategies, with a particular focus on how it’s integrating AI into many of its back-end operations.","['Fashion', 'Podcasts']",2025-06-20T04:00:00,5,BRAND,"AI, RETAIL STRATEGY",ungrouped,1
Business of Fashion,What I’m Looking Forward to at Our Next Executive Roundtable in London,https://www.businessoffashion.com/articles/events/executive-roundtable-london-2025/,"Executive Members are invited to join senior correspondents Sarah Kent and Sheena Butler-Young, along with executive editor Brian Baskin for an informal breakfast discussing Selling to Consumers in Uncertain Times.",[],2025-06-19T14:08:45,4,INDUSTRY,NONE,ungrouped,1
Business of Fashion,How Homme Plissé Fits Into Issey Miyake’s New Menswear Strategy,https://www.businessoffashion.com/reviews/fashion-week/how-homme-plisse-fits-into-issey-miyakes-new-menswear-strategy/,"The Japanese brand’s fastest-growing line is ceding the Paris fashion week spotlight to IM Men and taking a ‘slow road’ with traveling events powered by a new ‘open studio’ strategy, starting with an Italy-inspired presentation at Pitti Uomo in Florence.",[],2025-06-18T04:30:00,4,BRAND,RETAIL STRATEGY,ungrouped,1
Business of Fashion,The Business of Beauty Global Forum 2025,https://www.businessoffashion.com/events/beauty/the-business-of-beauty-global-forum-2025/,"The Business of Beauty Global Forum 2025 is now available to watch on-demand. Hear from Tracee Ellis Ross, Hailey Rhode Bieber, Tarang Amin, Amanda Baldwin and more as they explore the challenges facing the global beauty industry today — and the biggest opportunities for growth ahead.",[],2025-06-02T14:57:51,4,INDUSTRY,NONE,ungrouped,1
Business of Fashion,A Slap on the Wrist Won’t Solve Luxury’s Sweatshops Problem,https://www.businessoffashion.com/briefings/sustainability/luxury-sweatshop-problem-italy-competition-authority-dior-valentino/,"This week, Italy’s Competition Authority closed a probe into whether Dior misled consumers about working conditions at its suppliers without finding any wrongdoing. But a new case linking Valentino to poor labour practices suggests this is a problem that won’t go away easily.",[],2025-05-23T15:24:44,4,INDUSTRY,NONE,ungrouped,1
WWD,Why Salmon Sperm Is the Latest Game-changer for Glass Skin,https://wwd.com/beauty-industry-news/skin-care/salmon-sperm-skin-care-medicube-1237925970/,"The skin care ingredient has recently gone viral on TikTok thanks to Medicube, an innovative Korean beauty brand, and its pink capsule cream.","['Skin Care', 'beauty', 'skincare', 'trending']",2025-06-20T15:32:46,4,BRAND,TIKTOK,ungrouped,1
Business of Fashion,Lead EU Lawmaker on Sustainability Laws Proposes More Cuts,https://www.businessoffashion.com/news/sustainability/eu-lawmaker-sustainability-laws-propose-more-cuts/,"A European Parliament member is pushing for further reductions in the number of companies subject to EU environmental and corporate sustainability rules, aiming to boost European competitiveness by cutting compliance costs.",[],2025-06-12T17:17:09,4,INDUSTRY,NONE,ungrouped,1
Glossy,Inside Cowboy Colostrum’s summer of activations,https://www.glossy.co/beauty/glossy-pop-newsletter-inside-cowboy-colostrums-summer-of-activations/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Cowboy Colostrum just launched a third flavor of its powder hero product, Strawberry, and to celebrate, it is embarking on a summer of related activations — all on the East Coast, with a specific focus on the Hamptons.","['Beauty', 'Pop', 'RevolutionBrandMarketingContentful']",2025-06-20T04:02:00,4,BRAND,"NEW LAUNCH, MARKETING",ungrouped,1
Glossy,Goop plans for 20-30 new brick-and-mortar locations as it opens its 7th permanent store,https://www.glossy.co/beauty/goop-plans-for-20-30-new-brick-and-mortar-locations-as-it-opens-its-7th-permanent-store-this-weekend/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Goop’s in-house brands, Goop Beauty and G Label, will fill 80% of the new 647-square-foot Aspen storefront. It marks the company’s seventh permanent location, with 20-30 more to come over the next few years, Matthew Blythe, Goop’s vp of retail, told Glossy.","['Beauty', 'Wellness']",2025-06-19T04:05:00,4,RETAIL,NEW LAUNCH,ungrouped,1
