source,title,url,summary,tags,published
Business of Fashion,Japan’s Secondhand Fashion Boom Is Bigger Than the Weak Yen,https://www.businessoffashion.com/articles/global-markets/japan-secondhand-used-clothing-market/,"While the yen’s plummet drove a rush of international shoppers looking for bargains, Japan’s famously robust secondhand fashion market is set to keep growing even as the currency bounces back.",[],2024-08-27T15:12:52
Business of Fashion,Japan’s Department Store Shares Lag as Tourist Splurge Slows,https://www.businessoffashion.com/news/global-markets/japan-department-store-shares-fall-tourists-slow/,Low confidence stemming from economic uncertainty has crimped tourist budgets with data compiled by the Japan Department Stores Association showing tax-free inbound sales at over 80 department stores across the country fell by 41 percent in May from a year earlier.,[],2025-07-03T11:18:56
Business of Fashion,BoF Masterclass | How Brands Build Genuine Communities,https://www.businessoffashion.com/events/retail/masterclass-bof-how-brands-build-genuine-communities/,"Join us for a BoF Professional Masterclass that explores the topic in our latest Case Study, “How Brands Build Genuine Communities.”",[],2025-05-21T11:01:02
Business of Fashion,France Fines Retailer Shein €40 Million for Misleading Discounts,https://www.businessoffashion.com/news/retail/france-fines-shein-40-million-euros-investigation/,"Fast-fashion retailer Shein has been fined €40 million for deceptive business practices, after a nearly year-long investigation found that a significant percentage of advertised deals were not genuine.",[],2025-07-03T13:18:52
Business of Fashion,The Bezos Wedding Was a Social Media Win for Fashion,https://www.businessoffashion.com/news/marketing-pr/the-bezos-wedding-was-a-social-media-win-for-fashion/,"Though the ceremony sparked ire online, it generated significant media impact value for the brands involved.",[],2025-07-02T21:24:05
Business of Fashion,Reliance Retail Invests in Facial Chain Facegym,https://www.businessoffashion.com/news/beauty/reliance-invests-facegym/,The partnership will bring Facegym’s signature treatments to the Indian market through both standalone studios and spaces within its Tira beauty stores.,[],2025-07-03T12:15:45
Business of Fashion,Will Anyone Buy the ‘Exosome’ Hype?,https://www.businessoffashion.com/articles/beauty/will-anyone-buy-the-exosome-hype/,"Another day, another teeny molecule from a Korean spa. Have we hit peak ‘innovation’?",[],2025-07-03T12:00:00
Business of Fashion,Watches of Switzerland Warns US Tariffs to Weigh on Margin,https://www.businessoffashion.com/news/luxury/watches-of-switzerland-us-tariffs-margin/,The UK-based luxury watch retailer said its margin on earnings before interest and taxes risks slipping by as much as 100 basis points compared with the previous 12 months.,[],2025-07-03T10:59:31
Business of Fashion,Why Blum’s Closure Is Shaking the Art World,https://www.businessoffashion.com/news/luxury/what-blums-closure-means-for-the-art-world/,"Major gallerist Tim Blum’s decision to exit the business will shake the art sector, writes Marc Spiegler.",[],2025-07-02T13:48:44
Business of Fashion,"After Prada ‘Sandal Scandal,’ Indian Sellers Tap Nationalist Pride to Boost Sales",https://www.businessoffashion.com/news/luxury/after-prada-sandal-scandal-indian-sellers-tap-nationalist-pride-to-boost-sales/,Sales are surging for the 'Kolhapuri' sandals that garnered global attention after Prada sparked a controversy by showing a similar design on the runway without crediting its origin.,[],2025-07-02T14:36:06
Business of Fashion,Trump Announces Vietnam Trade Deal With 20% Import Tariff,https://www.businessoffashion.com/news/retail/trump-announces-vietnam-trade-deal-with-20-import-tariff/,President Donald Trump said he had reached a trade deal with Vietnam following weeks of intense diplomacy between the nations and ahead of a deadline next week that would have seen higher tariffs imposed on the country’s imports.,[],2025-07-02T16:37:32
Business of Fashion,"The Executive Briefing: Iran, C-Suite Shakeups and the AI Ad Revolution",https://www.businessoffashion.com/briefings/executive-briefings/the-executive-briefing-iran-c-suite-shakeups-and-the-ai-ad-revolution/,"Last month, the fashion industry was jolted by rising geopolitical tensions, unexpected boardroom moves, and more. Read on for your concise breakdown of June’s key developments from executive editor Brian Baskin.",[],2025-07-03T04:30:00
Business of Fashion,Why So Many Beauty Founders Are Morphing Into Gurus,https://www.businessoffashion.com/articles/beauty/why-so-many-beauty-founders-are-morphing-into-gurus/,"A crop of successful founders are finding their beauty business may not be enough to keep them occupied. Many are taking their life learnings and dispensing them to the public — through books, on-demand talks and accelerator programs — for a price.",[],2025-06-30T11:00:00
Business of Fashion,Nike’s Jordan Brand to Open First Flagship in Milan,https://www.businessoffashion.com/articles/sports/nike-jordan-milan-flagship/,"Nike’s Jordan brand, created in collaboration with NBA All-Star Michael Jordan, is set to open its first dedicated retail flagship in Milan later this month.",[],2022-12-06T05:30:00
Business of Fashion,The Technology Behind On’s Newest ‘Super Shoe’,https://www.businessoffashion.com/articles/sports/the-technology-behind-on-running-new-super-shoe/,"The Swiss brand’s athletes have already been winning races using its new technology, LightSpray, which forms the basis of its latest racing sneaker, the $330 Cloudboom Strike LS.",[],2024-07-15T13:30:00
Business of Fashion,Has Supreme Hit a Ceiling?,https://www.businessoffashion.com/briefings/sports/has-supreme-hit-a-ceiling/,"Sales at the VF Corp.-owned brand have slipped, a sign that there may be a limit to how much its pioneering drops and collabs model can scale. But don’t count the streetwear giant out yet.",[],2023-06-16T16:45:55
Business of Fashion,How Running Went High Tech,https://www.businessoffashion.com/articles/sports/oura-whoop-new-fitness-technology/,Forget your $285 Nike Alphaflys and that $150 Salomon technical vest. The biggest flex is turning up to run club with a perfect recovery score on Oura or Whoop.,[],2024-08-21T14:00:00
Business of Fashion,Mielle Organics Becomes WNBA’s First Textured Hair Care Partner,https://www.businessoffashion.com/news/sports/mielle-organics-becomes-wnbas-first-textured-hair-care-partner/,"Mielle Organics is set to begin a groundbreaking partnership with the WNBA as the elite US women’s basketball league’s first textured hair care partner, the brand said in a statement Thursday.",[],2023-07-13T12:00:00
Business of Fashion,Salomon President and CEO Franco Fogliato Steps Down,https://www.businessoffashion.com/news/sports/salomon-president-and-ceo-franco-fogliato-steps-down/,"Salomon chief executive Franco Fogliato will depart the brand effective immediately due to personal reasons, parent company Amer Sports said Friday.",[],2024-04-12T13:04:48
Business of Fashion,Highsnobiety Launches New Sports Vertical With Concept Store,https://www.businessoffashion.com/articles/sports/highsnobiety-launches-new-sports-vertical-with-concept-store/,The streetwear and luxury media publisher is expanding its coverage to include a new vertical about the role of sports in fashion and culture.,[],2022-05-05T19:57:28
Business of Fashion,The Best Athletic Shoes for Women Were Designed for Men. Until Now.,https://www.businessoffashion.com/articles/sports/womens-sports-footwear-hettas-moolah-nike/,"Fast-growing start-ups like Hettas, Saysh and Moolah Kicks created sneakers designed specifically for active women. The sportswear giants are watching closely.",[],2024-03-28T05:27:00
Business of Fashion,Streetwear Enters Formula 1 With Palm Angels Collaboration,https://www.businessoffashion.com/news/sports/streetwear-formula-1-palm-angels/,"The Italian streetwear label is the latest brand to seek to take advantage of the motorsport’s widening appeal, partnering with American team Haas F1.",[],2022-11-18T05:30:00
Business of Fashion,"At Pitti and Milan Men’s, It’s Gorpcore vs. Quiet Luxury",https://www.businessoffashion.com/briefings/sports/at-pitti-and-milan-mens-its-gorpcore-vs-quiet-luxury/,"A host of buzzy emerging designers will bring the hipster-meets-hiking trend to Italy, while heritage labels are riding high on the craze for pricey, muted style. That, plus what else to watch for this week.",[],2023-06-11T12:30:00
Business of Fashion,Louis Vuitton Extends Nicolas Ghesquière’s Contract,https://www.businessoffashion.com/news/luxury/louis-vuitton-extends-nicolas-ghesquieres-contract/,"Louis Vuitton has renewed the contract of its womenswear artistic director Nicolas Ghesquière for another five years, the French luxury house said in a release Tuesday.",[],2023-11-14T11:13:16
Business of Fashion,The Debrief | Why Some Sports Win Big in Fashion — and Others Don’t,https://www.businessoffashion.com/podcasts/sports/the-debrief-why-some-sports-win-big-in-fashion-and-others-dont/,"Senior correspondent Sheena Butler-Young and executive editor Brian Baskin are joined by BoF sports correspondent Daniel-Yaw Miller to examine how luxury brands are tapping into the world of sports, from football and Formula 1 to women’s basketball.",[],2024-11-05T18:19:35
Business of Fashion,Puma Hires A$AP Rocky as Creative Director of Formula 1 Partnership,https://www.businessoffashion.com/articles/sports/formula-one-asap-rocky-puma-creative-director/,"The acclaimed rapper and frequent fashion collaborator will design a capsule collection to be released at the Las Vegas Grand Prix in November. In future seasons, he will have wider creative control over the brand’s multi-year licensing deal with F1.",[],2023-10-23T04:30:00
Business of Fashion,Has Fashion’s Convergence With Sports Gone Too Far?,https://www.businessoffashion.com/articles/sports/sports-fashion-collaborations/,The deluge of sports-inspired product releases and collaborations between brands and sports teams or athletes has saturated the market and started to spur a backlash. But insiders say there is still room for tie-ups which go beyond simple logo swaps or licensing deals.,[],2024-11-21T05:29:00
Business of Fashion,Reebok Names New Head of Basketball,https://www.businessoffashion.com/news/sports/jide-osifeso-reebok-head-of-basketball/,Designer Jide Osifeso will shape the creative direction of Reebok Basketball as the brand seeks to re-establish itself in a performance category it’s been absent from for more than a decade.,[],2025-05-06T04:30:00
Business of Fashion,Coach Is the WNBA’s First Official Handbag Partner,https://www.businessoffashion.com/articles/sports/coach-wnba-partnership/,The multi-year partnership is the latest collaboration in the growing intersection of fashion and sports.,[],2025-04-14T13:32:13
Business of Fashion,The NFL Makes a Play for Women’s Fashion,https://www.businessoffashion.com/articles/sports/veronica-beard-inks-partnership-with-nfl/,"After a Taylor Swift-related surge in viewership and buzz last season, the NFL is partnering with New York-based Veronica Beard to capitalise on the fashion opportunity.",[],2024-10-21T04:27:00
Business of Fashion,How Fashion Can Nail the Tricky Details of Sports Partnerships,https://www.businessoffashion.com/articles/sports/how-fashion-can-nail-the-tricky-details-of-sports-partnerships/,"As fashion’s interest in sports grows, brands are getting a crash course in the complicated world of sports sponsorships.",[],2024-08-01T04:30:00
Business of Fashion,New Balance Bets Its Basketball Future on Cooper Flagg,https://www.businessoffashion.com/articles/sports/new-balance-bets-its-basketball-future-on-cooper-flagg/,The brand known for its running shoes is making its mark in the basketball business after signing 18-year-old NBA Draft top pick Cooper Flagg.,[],2025-06-25T14:30:05
Business of Fashion,How the WNBA Tunnel Walk Became a Fashion Marketing Gold Mine,https://www.businessoffashion.com/articles/sports/wnba-tunnel-walk-angel-reese-caitlin-clark/,"Superstar rookies-turned-pre-game models like Angel Reese and Cameron Brink have transformed the league’s tunnel walk into the hottest runway in town, with brands like Balmain, Prada and Versace clamouring to cash in on the league’s newfound fashion appeal.",[],2024-06-27T04:27:00
Business of Fashion,African Sneaker Brands Go Global,https://www.businessoffashion.com/articles/sports/african-sneaker-brands-go-global/,"Big hitters and scrappy start-ups in Kenya, Nigeria, Senegal and South Africa are vying for a share of the $152 billion global sneaker market.",[],2023-04-20T04:30:00
Business of Fashion,Luxury Resale Platform Cudoni Shuts Down,https://www.businessoffashion.com/news/retail/luxury-resale-platform-cudoni-shuts-down/,The London-based start-up said the current economic climate had made it “impossible” to continue doing business.,[],2023-04-21T11:05:33
Business of Fashion,How Sports Partnerships Are Making Fashion’s Waste Problem Worse,https://www.businessoffashion.com/articles/sports/sports-partnerships-are-making-fashions-waste-problem-worse/,"Sportswear giants like Nike and Adidas churn out mountains of apparel and equipment for their sponsored teams each season, the bulk of which ends up in the trash. Now, start-ups and designers are trying to reduce waste by upcycling this unused merch.",[],2023-08-04T04:30:00
Business of Fashion,"Inditex Shutters Bershka, Pull & Bear and Stradivarius Businesses in China",https://www.businessoffashion.com/news/news-analysis/inditex-shutters-bershka-pull-bear-and-stradivarius-businesses-in-china/,The Spanish retail giant will end the e-commerce operations of the three brands in China this month.,[],2022-07-05T17:07:47
Business of Fashion,Fashion’s Sports Obsession Is No Accident,https://www.businessoffashion.com/briefings/sports/fashions-sports-obsession-is-no-accident/,The Olympics are proving a perfect marriage of the sports and fashion industries. It’s the culmination of several factors that have turned sport into fashion’s most exciting new arena over the past two years.,[],2024-08-02T14:29:02
Business of Fashion,Inside Fashion’s Biggest Olympics Ever,https://www.businessoffashion.com/articles/sports/inside-fashions-biggest-olympics-ever/,"Long the marketing domain of sportswear giants, the 2024 Olympic games in Paris are seeing an influx of fashion advertisers who are getting creative in how they capitalise on one of the few remaining events with massive global impact.",[],2024-07-26T04:30:00
Business of Fashion,Do Sports Leagues Need ‘Creative Directors’?,https://www.businessoffashion.com/articles/sports/mls-creative-director-guillermo-andrade-nba/,"Major League Soccer tapped streetwear designer Guillermo Andrade to be its creative advisor, hoping his cultural cachet will make the sport more popular in the US.",[],2023-04-13T04:30:00
Business of Fashion,Why Salomon-Owner Amer Sports’ IPO Fell Short,https://www.businessoffashion.com/articles/sports/amer-ipo-salomon-arcteryx/,"After discounting its listing, the sportswear group, which also owns Arc’teryx and Wilson, became the latest big fashion company to confront the tepid US IPO market.",[],2024-02-02T00:21:49
Business of Fashion,Indie Brands Are Making This Fashion’s Biggest Olympics Ever,https://www.businessoffashion.com/articles/sports/olympic-games-paris-stephane-ashpool-lvmh/,"Canada, France and Ireland are among the countries working with home-grown fashion talent to create uniforms for their teams at this summer’s Olympic Games. For these small labels, it’s an unprecedented opportunity to capitalise on one of sports’ largest events.",[],2024-05-13T04:29:00
Business of Fashion,Here Comes the Gorpcore Backlash,https://www.businessoffashion.com/articles/sports/here-comes-the-gorpcore-backlash/,Designers say fashion’s obsession with technical outerwear like hiking boots and cargo vests may have peaked. Noah’s Brendon Babenzien is the latest to abandon the trend in an upcoming collaboration with Puma.,[],2023-06-25T04:30:00
Business of Fashion,Adidas’ Plans for Yeezy: What We Know,https://www.businessoffashion.com/articles/sports/adidas-earnings-yeezy-turnaround-plan-bjorn-gulden/,"The German sportswear giant hinted it could try to sell already produced sneakers from the collaboration, but predicted its first annual loss in over three decades.",[],2023-03-08T12:17:18
Business of Fashion,Kim Kardashian’s Skims Hires First Chief Commercial Officer,https://www.businessoffashion.com/news/retail/kim-kardashians-skims-hires-first-chief-commercial-officer/,"The shapewear, intimates and loungewear label has recruited Robert Norton, formerly president of Moncler Americas, to the newly created role, the company confirmed in a LinkedIn post Monday.",[],2023-01-31T12:33:26
Business of Fashion,The Debrief | Is Luxury’s Streetwear Obsession Over?,https://www.businessoffashion.com/podcasts/sports/the-debrief-is-luxurys-streetwear-obsession-over/,BoF’s Daniel-Yaw Miller discusses streetwear’s evolution from subculture to high fashion favourite — and whether the aesthetic’s waning influence spells its end.,[],2022-11-02T15:53:36
Business of Fashion,Lewis Hamilton Named Dior Ambassador,https://www.businessoffashion.com/news/sports/lewis-hamilton-named-dior-ambassador/,The seven-time Formula 1 champion has guest-designed a collection set to launch in October.,[],2024-07-15T09:34:33
Business of Fashion,A Memo to Elliott Hill on His First Day at Nike,https://www.businessoffashion.com/articles/sports/a-memo-to-nike-new-ceo/,"The new CEO has a monumental task ahead of him as he begins work on Nike’s turnaround strategy.  Success means resetting expectations, showing evidence of meaningful innovation, recapturing the attention of sneakerheads and earning the trust of retailers.",[],2024-10-14T04:30:00
Business of Fashion,"Supreme’s Sale to EssilorLuxottica, Explained",https://www.businessoffashion.com/articles/sports/supreme-sale-vf-corp-essilorluxottica/,North Face owner VF Corp is selling the streetwear juggernaut to the Italian eyewear giant for $1.5 billion in cash. BoF breaks down the deal.,[],2024-07-17T21:12:31
Business of Fashion,How Athletes Went From Selling Merch to Building Fashion Brands,https://www.businessoffashion.com/articles/sports/how-athletes-went-from-selling-merch-to-building-fashion-brands/,"High-profile athletes used to make money by inking licensing deals with retailers that use their names on jerseys and shorts. Today, sports stars like Russell Westbrook and Megan Rapinoe are launching their own labels, with full financial and creative control.",[],2022-06-22T04:30:00
Business of Fashion,Asics Launches ‘Anti-Gorpcore’ Clothing Line With Kiko Kostadinov,https://www.businessoffashion.com/articles/sports/asics-kiko-kostadinov-novalis-collaboration-launch/,The Japanese sportswear giant has created a new unisex clothing line called Novalis alongside long-time collaborator Kiko Kostadinov. The sub-brand will be stocked at retailers like Dover Street Market.,[],2023-05-17T04:30:00
Business of Fashion,What a Winning Strategy Looks Like in Today’s Sneaker Market,https://www.businessoffashion.com/articles/sports/what-a-winning-strategy-looks-like-in-todays-sneaker-market/,Nike and On are dominating the sneaker category today thanks to their focus on performance-driven products and discipline in their direct channels.,[],2023-03-22T05:30:00
Business of Fashion,Hugo Boss’ Hugo Brand to Sponsor VCARB F1 Team,https://www.businessoffashion.com/news/sports/f1-hugo-boss/,The German retailer’s Gen-Z label will design apparel and eyewear for the newly rebranded Visa Cash App RB team.,[],2024-02-09T05:30:00
Business of Fashion,"Mowalola, Fashion’s Subversive Rising Star, Debuts in Paris",https://www.businessoffashion.com/articles/sports/mowalola-fashions-subversive-rising-star-debuts-in-paris/,"In just six years since graduating from Central Saint Martins, the Nigerian-British creative has attracted deals with Yeezy, New Balance and Dover Street Market for her transgressive “burglarwear” aesthetic. Now, she’s getting ready to reintroduce her label on fashion’s biggest stage.",[],2022-06-24T04:30:00
Business of Fashion,Menswear’s New Groove: Casual Suiting Meets Gorpcore?,https://www.businessoffashion.com/articles/sports/pitti-uomo-tailoring-suiting-bruno-cucinelli-fendi/,"Established luxury brands, emerging designers and buzzy technical players alike mixed relaxed suiting with sportswear at the influential Pitti Uomo trade show.",[],2023-06-17T04:30:00
Business of Fashion,Where Does Nike Go From Here?,https://www.businessoffashion.com/briefings/sports/where-does-nike-go-from-here/,"With pressure mounting on CEO John Donahoe, the sportswear giant’s precise turnaround plan remains unclear. But the rehiring of Nike veteran Tom Peddie this week offered more clues on the brand’s direction.",[],2024-07-12T15:03:03
Business of Fashion,FIFA to Launch Fashion Line in Partnership with VFiles,https://www.businessoffashion.com/news/sports/fifa-to-launch-fashion-line-in-partnership-with-vfiles/,Football’s global governing body is set to launch its inaugural ‘FIFA 1904′ collection in spring 2025.,[],2024-10-01T04:28:00
Business of Fashion,"Nike’s Latest Sports Headache, Explained",https://www.businessoffashion.com/articles/sports/nike-barcelona-kit-dispute-sportswear-joan-laporta/,FC Barcelona may take its on-field kit and fan merchandise in-house after falling out with Nike. Football industry executives and rival sportswear brands will be watching its next moves closely.,[],2024-03-12T05:30:00
Business of Fashion,The Football Team That Finally Got Fashion Right,https://www.businessoffashion.com/articles/sports/ac-milan-off-white-pleasures-collaboration-strategy/,"Vogue-produced campaigns, streetwear tie-ups, fashion week events and special relationships with Off-White and Puma have helped Italian giant AC Milan infiltrate the industry where other teams have fallen short.",[],2024-02-22T05:30:00
Business of Fashion,Inside China’s Burgeoning Streetwear Scene,https://www.businessoffashion.com/briefings/sports/inside-chinas-burgeoning-streetwear-scene/,"The country's streetwear market is heating up, attracting both global consumers and major brand collaborations.",[],2022-11-08T16:41:00
Business of Fashion,Tomorrow Ltd Acquires Samuel Ross’ A-Cold-Wall,https://www.businessoffashion.com/articles/sports/tomorrow-ltd-acquires-samuel-ross-a-cold-wall/,"After buying out the designer’s stake, the London-based brand accelerator now owns 100 percent of the label.",[],2024-02-21T11:15:45
Business of Fashion,Dao-Yi Chow Appointed Creative Director of New Era,https://www.businessoffashion.com/news/sports/dao-yi-chow-appointed-creative-director-of-new-era/,The former Public School and DKNY designer will launch the cap brand’s first apparel line.,[],2024-05-03T04:27:00
Business of Fashion,The Debrief | Fashion Tech Boom 2.0,https://www.businessoffashion.com/podcasts/technology/the-debrief-fashion-tech-boom-20/,"Investor interest in fashion tech is back, but this time, is it more substance than style? Malique Morris joins The Debrief to discuss how startups with real technical expertise and practical AI tools are leading a new wave of innovation.",[],2025-07-02T18:25:41
Business of Fashion,"Giorgio Armani Posts 24% Profit Drop in Tough 2024, Steps Up Investments",https://www.businessoffashion.com/news/luxury/giorgio-armani-24-percent-profit-drop-2024-results-earnings/,The Milanese group was hit by declining revenues and a slight increase in operating costs but said it retained a long-term approach amid a sharp downturn in luxury demand.,[],2025-07-02T16:14:27
Business of Fashion,Can Adidas Move On From Yeezy?,https://www.businessoffashion.com/articles/sports/adidas-yeezy-kanye-west/,Top of incoming CEO Bjørn Gulden’s in-tray will be dealing with unsold Yeezy inventory and reversing the brand’s steep decline in China.,[],2022-11-10T05:30:00
Business of Fashion,"Fast Fashion’s M&A Frenzy, Explained",https://www.businessoffashion.com/articles/retail/uk-fast-fashion-mergers-and-acquisitions/,"Amid a spending slowdown and steep competition, the UK fast-fashion players including Asos and Frasers Group are selling off struggling brands.",[],2023-11-03T05:27:00
Business of Fashion,How Marathons Became Fashion Shows,https://www.businessoffashion.com/articles/sports/new-york-marathon-brand-deals/,"This year’s New York City Marathon will witness an unprecedented slew of fashion-related activations like branded run clubs, sneaker drops and even a beauty sponsorship as the industry goes all in on running culture.",[],2024-11-01T05:29:00
Business of Fashion,Burberry Announces Korean Footballer Son Heung-min as Ambassador,https://www.businessoffashion.com/news/sports/burberry-announces-korean-footballer-son-heung-min-as-ambassador/,The British fashion house is the latest luxury brand to partner with a footballer after Gucci tapped Jack Grealish in May and Dior hired Kylian Mbappé.,[],2022-06-13T13:39:39
Business of Fashion,How Hoka Fends Off the Imitators,https://www.businessoffashion.com/articles/sports/hoka-nike-adidas-running-sneaker-market-competition/,"The brand’s quirky running sneakers are no longer a novelty as rivals like Nike, Adidas and On launch similar styles. Yet sales continue to soar as consumers embrace its winning formula of comfort, versatility and unconventional looks.",[],2023-06-07T04:30:00
Business of Fashion,How Athletes Became Fashion Week Royalty,https://www.businessoffashion.com/articles/sports/athletes-fashion-week-louis-vuitton/,"It’s not just sports superstars sitting front row at fashion week. Today, luxury labels are looking to work with emerging athletes from niche sports, giving rise to new dealmakers who match brands with eager skateboarders, boxers and rugby players.",[],2024-01-12T05:27:00
Business of Fashion,How Fashion Entered the Formula One Race,https://www.businessoffashion.com/articles/sports/formula-one-lewis-hamilton-louis-vuitton-brad-pitt/,"A new owner, media-friendly strategy and an upcoming Brad Pitt film have helped catapult Formula One into the cultural spotlight. For brands, there are untapped opportunities in the sport – “like a Super Bowl every weekend”.",[],2023-07-14T04:30:00
Business of Fashion,How Adidas Is Introducing a New Generation to Its Oldest Sneakers,https://www.businessoffashion.com/articles/sports/how-adidas-is-introducing-a-new-generation-to-its-oldest-sneakers/,"The sportswear giant’s lifestyle and fashion division is set to release a new campaign and “visual identity” to emphasise the cultural cachet of its Samba, Gazelle and Superstar sneaker franchises.",[],2023-09-15T04:30:00
Business of Fashion,Amazon Launches ‘Luxury Stores’ Platform in Europe,https://www.businessoffashion.com/news/retail/amazon-launches-luxury-stores-platform-in-europe/,"The e-commerce giant’s luxury fashion vertical, first introduced in the US in September 2020, is now available in the UK, Germany, France, Italy and Spain.",[],2022-06-08T06:00:00
Business of Fashion,"Cargo Pants Are Back, But Not the Ones Your Dad Wore",https://www.businessoffashion.com/articles/sports/cargo-pants-are-back-but-not-the-ones-your-dad-wore/,Celebrities and TikTok influencers have dusted off another half-forgotten trend. What started as a rebellion against skinny jeans is taking some odd turns.,[],2023-04-25T04:30:00
Business of Fashion,Priya Ahluwalia on Changing the Fashion Narrative,https://www.businessoffashion.com/articles/sports/priya-ahluwalia-on-changing-the-fashion-narrative/,The London-based designer has won recognition for her vibrant designs patched together from vintage clothes. Now she wants to grow her business without sacrificing its core values.,[],2022-01-05T05:30:00
Business of Fashion,Why Padel Is Luxury’s New Favourite Sport,https://www.businessoffashion.com/articles/sports/padel-boom-reserve-beckham-miami-messi/,Brands from Valentino to Prada and start-ups like Pulco Studios are vying to cash in on the racket sport’s aspirational aesthetic and affluent fanbase.,[],2024-05-02T04:27:00
Business of Fashion,Athletes Don’t Want Nike or Adidas Anymore. They Want Independence.,https://www.businessoffashion.com/articles/sports/athletes-endorsement-nike-adidas-fctry-lab/,"Young stars increasingly favour deals with lesser known brands that align with their personal values and allow them to play a bigger role, creatively and commercially.",[],2024-07-15T04:28:00
Business of Fashion,Adidas to Launch Fear of God Athletics Collaboration in Second Half of 2023,https://www.businessoffashion.com/news/sports/adidas-to-launch-fear-of-god-athletics-collaboration-in-second-half-of-2023/,Chief executive Bjorn Gulden confirmed the release date of the long-awaited tie-up on an earnings call with media Friday morning.,[],2023-05-05T09:43:31
Business of Fashion,"Off-Price Retailer Brand Alley Has Acquired The Edit Ldn, a Sneaker Resale Platform",https://www.businessoffashion.com/news/sports/off-price-retailer-brand-alley-has-acquired-the-edit-ldn-a-sneaker-resale-platform/,"The sale comes after the sneaker platform, which recently attracted investment from several athletes, experienced cash flow issues towards the end of last year.",[],2024-01-12T17:56:46
Business of Fashion,Highsnobiety’s New Store That Isn’t a Store,https://www.businessoffashion.com/articles/sports/highsnobiety-fashion-week-collaborations/,"At least not in the traditional sense. A soon-to-launch Berlin flagship will sell stuff, but it’s brand partnerships that are expected to make the company’s latest retail experiment work.",[],2024-02-23T05:30:00
Business of Fashion,Fast-Fashion Giant Shein Plans $2.3 Billion Supply Chain Hub,https://www.businessoffashion.com/news/news-analysis/fast-fashion-giant-shein-plans-23-supply-chain-hub/,The Chinese fast-fashion retailer plans to invest 15 billion yuan ($2.3 billion) to build a global supply chain centre in Guangzhou.,[],2022-02-11T15:46:36
Business of Fashion,What’s Driving the Men’s Jewellery Boom?,https://www.businessoffashion.com/articles/sports/menswear-jewellery-boom-celebrity-tastemakers/,"Menswear has a hot new category: signet rings, beaded bracelets and silver chains — a trend driven by shifting gender norms and the overall casualisation of fashion.",[],2023-05-19T04:30:00
