source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
Glossy,"Glossy Pop Newsletter: Teasing its rebrand, Urban Decay leans into sex with OnlyFans and TikTok star Ari Kytsya",https://www.glossy.co/pop/glossy-pop-newsletter-teasing-its-rebrand-urban-decay-leans-into-sex-with-onlyfans-and-tiktok-star-ari-kytsya/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"When it was announced on TikTok and Instagram that adult film star Ari Kytsya was partnering with the 29-year-old makeup brand Urban Decay, the comments, for the most part, embraced the collaboration.","['Beauty', 'Pop']",2025-07-25T04:03:00,8,MARKETING,"TIKTOK, PARTNERSHIP, GEN Z",ungrouped,1
Business of Fashion,"As Trump Moves to Tax Small Parcels, Some Retailers Give Up on US",https://www.businessoffashion.com/news/retail/us-trump-tarrif-de-minimis/,The removal of de minimis is forcing price increases and prompting some businesses to exit the US market altogether.,[],2025-05-02T16:09:32,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Temu Ditches Chinese Imports Model to Avoid Trump’s Tariffs,https://www.businessoffashion.com/news/retail/temu-tariffs-china-imports/,"Temu is abandoning their model centred around cheap Chinese imports, aiming to sell only goods from local merchants to American consumers.",[],2025-05-02T12:07:04,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,The Executive Briefing: Blowing Up the Online Ad Market,https://www.businessoffashion.com/briefings/executive-briefings/the-executive-briefing-blowing-up-the-online-ad-market/,"This month, US antitrust actions against Google and Meta threatened to upend fashion marketing, even as ‘Liberation Day’ tariffs jolted the industry’s supply chains. Read on for your concise breakdown of April’s key developments from executive editor Brian Baskin.",[],2025-04-28T13:57:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,US Looks to Curb Low-Value Chinese Shipments Under $800 ‘De Minimis’ Exemption,https://www.businessoffashion.com/news/retail/us-looks-to-curb-low-value-chinese-shipments-under-800-de-minimis-exemption/,"The White House announcement comes two days after Democratic lawmakers in Congress urged President Joe Biden to use executive powers to close the de minimis provision, which they called a “loophole” that has allowed Chinese imports to evade tariffs.",[],2024-09-13T14:19:19,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Trump’s Tariffs: Beauty’s Winners and Losers,https://www.businessoffashion.com/articles/beauty/trumps-tariffs-beautys-winners-and-losers/,"President-elect Donald Trump's idea to ratchet up tariffs on foreign-made goods could mean a hit to supply chains, margins and overseas sales for beauty brands like E.l.f. Cosmetics and Jolie.",[],2024-11-19T05:29:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,What Matters Most to World Markets in a Tight US Election Race,https://www.businessoffashion.com/articles/global-markets/what-matters-most-to-world-markets-in-a-tight-us-election-race/,"With the US presidential election just weeks away, concerns are rising about its potential impact on global financial markets, as a close race between Democratic Vice President Kamala Harris and Republican Donald Trump could lead to significant trade policy shifts affecting sectors from European exports to emerging markets.",[],2024-10-11T14:39:52,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Trump’s Impact on Fashion Takes Shape,https://www.businessoffashion.com/briefings/news-analysis/trumps-impact-on-fashion-takes-shape/,"This week, US President-elect Donald Trump singled out Canada, Mexico and China for early action on tariffs, Walmart joined businesses in cutting back DEI programmes, and Black Friday offered a glimpse at how the election is shaping consumer sentiment.",[],2024-11-29T16:02:06,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,EU Suspends Retaliatory 25% Tariffs on US Goods After Trump U-Turn,https://www.businessoffashion.com/news/global-markets/european-commission-eu-pauses-retaliatory-tariffs-us/,"European Commission president Ursula von der Leyen said, “If negotiations are not satisfactory, our countermeasures will kick in,” underscoring that the retaliatory tariffs are on hold for 90 days.",[],2025-04-10T14:39:16,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Explainer: What the US-China Trade War Means for Fashion,https://www.businessoffashion.com/articles/retail/what-the-us-china-trade-war-means-for-fashion/,"President Trump’s sky-high tariffs on China, along with the end of the de minimis tax loophole, have left American fashion businesses scrambling. BoF unpacks the challenges ahead as companies try to navigate the situation.",[],2025-04-16T04:29:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"US Forges Ahead With 104% Tariffs on China, Says Willing to Talk to Other Countries",https://www.businessoffashion.com/news/global-markets/trump-us-china-tariffs/,"The heightened duties will take effect shortly after midnight, in sharp contrast to the talks that have begun between the Trump Administration and other trading partners.",[],2025-04-08T19:49:48,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,China Pledges to Help Tariff-Hit Exporters Find Local Buyers,https://www.businessoffashion.com/news/global-markets/china-tariff-hit-exporters-local-buyers/,"The manufacturing superpower has vowed to harness its market to help ‘promote the combination of stabilising foreign trade and expanding consumption,’ the Commerce Ministry said Friday.",[],2025-04-18T14:55:22,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,How Made-in-America Brands Turn Tariff Turmoil Into Opportunity,https://www.businessoffashion.com/articles/retail/how-made-in-usa-brands-benefit-from-tariffs/,"While tariff uncertainty threatens to roil the global fashion industry, brands that already produce their goods in the US have an opportunity to shine if they’re able to communicate the value of American manufacturing to cautious consumers.",[],2025-04-14T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"US Imports Set to Fall 20% in Second Half of 2025 on Trump Tariffs, NRF Forecast Shows",https://www.businessoffashion.com/news/global-markets/us-imports-to-fall-twenty-percent-trump-tariffs/,Imports are expected to drop dramatically beginning next month.,[],2025-04-09T17:47:17,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Footwear Brands Including Nike and Adidas Ask Trump for Tariff Exemption,https://www.businessoffashion.com/news/retail/footwear-brands-including-nike-and-adidas-ask-trump-for-tariff-exemption/,The Footwear Distributors & Retailers of America trade group urged Trump to exempt shoes from reciprocal tariffs in a letter signed by shoemakers.,[],2025-05-04T21:05:15,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Trump’s Tariffs: Assessing the Impact, One Week Later",https://www.businessoffashion.com/articles/retail/trump-tariffs-impact-assessment/,"As the shock wears off, fashion businesses are starting to draw up plans to navigate a market that is still rapidly changing under their feet.",[],2025-04-09T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Chinese Duty-Free Stocks Surge on Boost From Tariff Tensions,https://www.businessoffashion.com/news/china/chinese-duty-free-stocks-surge-on-boost-from-tariff-tensions/,China Tourism Group Duty Free Corp. shares rose as much as 28 percent in Hong Kong and Hainan Haiqi Transportation Group Co. surged by the 10 percent daily limit on the mainland.,[],2025-04-09T09:33:02,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Tariffs Won’t Kill Fast Fashion, But They Might Kill Sustainable Fashion",https://www.businessoffashion.com/opinions/sustainability/tariffs-wont-kill-fast-fashion-but-they-might-kill-sustainable-fashion/,"Some have hailed America’s escalating trade war as a means to finally curb overconsumption of cheap goods. Instead, the economic hardship its likely to bring on will eviscerate efforts to transform the industry for the better, writes Kenneth P. Pucker.",[],2025-04-10T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Trump Signs Order Ending Duty-Free Treatment for Cheap Shipments From China,https://www.businessoffashion.com/news/retail/de-minimis-closure-trump-tariffs-temu-shein/,The trade loophole known as “de minimis” that helped Temu and Shein will close on May 2.,[],2025-04-03T13:47:50,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Trump Sees ‘Transition Problems’ With China Tariffs at 145%,https://www.businessoffashion.com/news/global-markets/trump-transition-problems-china-tariff-trade-war/,"‘There’ll be a transition cost, and transition problems, but in the end it’s going to be a beautiful thing,’ Trump said Thursday during a Cabinet meeting. ‘We’re in very good shape.’",[],2025-04-10T22:09:04,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Shein’s London IPO Stalled Amid US Tariff Fallout,https://www.businessoffashion.com/news/retail/shein-london-ipo-halted-tariff-fallout/,"Progress on the fast-fashion retailer’s initial public offering for a listing in London has halted, Bloomberg reported.",[],2025-05-04T21:09:53,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
WWD,Interparfums SA Stock Hit After Full-year Estimate Adjustment,https://wwd.com/beauty-industry-news/beauty-features/interparfums-sa-stock-hit-full-year-estimate-adjustment-1237994183/,The group said 2025 sales should return to the lower end of its initial estimate due to the euro’s appreciation against the U.S. dollar since spring.,"['Beauty Features', 'Interparfums SA', 'Stock', 'WWDBeautyInc']",2025-07-24T09:10:08,7,INDUSTRY,FINANCIALS,ungrouped,1
Glossy,"When it comes to winning at brick-and-mortar, store associates are the VIPs",https://www.glossy.co/beauty/when-it-comes-to-winning-at-brick-and-mortar-store-associates-are-the-vips/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"With today’s beauty customers armed with TikTok and Reddit recommendations, sales associates need to match consumers with their own expertise and enthusiasm. In-person education and gratis are key pathways to keeping those on floor feel excited and engaged in a competitive retail landscape.",['Beauty'],2025-07-21T09:51:00,7,RETAIL,"GEN Z, RETAIL STRATEGY",ungrouped,1
Business of Fashion,US Economy Contracts for First Time Since 2022 on Imports Surge,https://www.businessoffashion.com/news/global-markets/us-gdp-contracts-first-time-since-2022/,"The US GDP decreased an annualised 0.3 percent in the first quarter, well below average growth of 3 percent in the previous two years.",[],2025-04-30T17:58:00,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Will the End of De Minimis Kill the Shein Haul?,https://www.businessoffashion.com/articles/retail/de-minimis-loophole-ends-shein-temu-prices-increase/,"As the de minimis loophole is set to close in the US, the fate of fast-fashion purveyors Shein and Temu, who announced price increases effective today, hangs in the balance.",[],2025-04-25T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Temu, Shein See US Sales Drop in Week After Tariff Price Hikes",https://www.businessoffashion.com/news/retail/temu-shein-us-sales-drop-trump-tariffs/,Shein posted a 23 percent week-on-week drop in US sales while Temu’s US sales fell 17 percent during the week of April 25 to May 1.,[],2025-05-07T10:56:32,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Shein and Temu Ramp up Advertising in UK and France As US Tariffs Hit,https://www.businessoffashion.com/news/retail/shein-temu-advertising-uk-france-us/,"Shein and Temu increase digital ad spending in the UK and France, while decreasing in the US as a result of tariffs.",[],2025-05-06T11:30:59,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Target, Walmart Executives to Meet Trump as Tariff Angst Spreads",https://www.businessoffashion.com/news/global-markets/walmart-trump-business-executives-white-house-meeting-trump-tariffs/,"Business executives from Walmart, Target, Home Depot and Lowe’s will seek relief from sweeping tariffs in a meeting with Trump at the White House on Monday, Bloomberg reported.",[],2025-04-21T19:31:51,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Walmart Calls, But India’s Garment Worker Woes Blunt Tariff Edge",https://www.businessoffashion.com/articles/sustainability/indian-garment-workers-trump-trade-war/,"American retailers are ramping up inquiries to manufacture in India in response to Trump's trade war, but a labour shortage and high costs in key textile producing regions are hampering suppliers' ability to capitalise on the opportunity.",[],2025-05-09T10:25:17,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"China Says US Should Revoke Unilateral Tariffs, Denies Talks",https://www.businessoffashion.com/news/global-markets/china-says-us-should-revoke-unilateral-tariffs-denies-development-in-talks/,"Chinese Commerce Ministry spokesman He Yadong said Thursday, “Any reports on development in talks are groundless” and called for the US to revoke all unilateral tariffs imposed on China.",[],2025-04-24T14:19:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Trump Floats ‘Substantial’ China Tariffs Cuts in Trade Deal,https://www.businessoffashion.com/news/global-markets/trump-floats-substantial-china-tariff-cuts/,"‘It will come down substantially but it won’t be zero,’ Trump said Tuesday in Washington following earlier comments from Treasury Secretary Scott Bessent that the standoff was unsustainable.",[],2025-04-23T14:31:20,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Tariff Windfall Tests Limits of India’s Apparel Factories,https://www.businessoffashion.com/articles/sustainability/tariff-windfall-tests-limits-of-indias-apparel-factories/,"As US retailers shift orders from China and Bangladesh to capitalise on lower tariffs, apparel factories in India’s textile hub of Tiruppur are scrambling to meet demand and are held back by a deepening skilled labour shortage, cost pressures, and fragmented manufacturing capacity.",[],2025-05-09T21:09:14,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Shein’s Tariff-Busting Shift Hits Home in Chinese Factory Hub,https://www.businessoffashion.com/news/china/sheins-tariff-busting-shift-hits-home-in-chinese-factory-hub/,"Local factories report falling orders, claiming the ultra-fast-fashion giant is diversifying production to Vietnam.",[],2025-04-16T09:25:23,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,South Korea’s Amorepacific Weighs Faster US Manufacturing Pivot,https://www.businessoffashion.com/news/beauty/south-korea-amorepacific-us-manufacturing-amid-trump-tariffs/,"The K-beauty cosmetics company, which relies heavily on China and South Korea for production, is planning to invest in logistics and manufacturing facilities in the US.",[],2025-04-15T14:08:04,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Worldview | Panic Grips Asia’s Factories Despite US Tariff Pause,https://www.businessoffashion.com/articles/global-markets/worldview-panic-grips-asias-factories-despite-us-tariff-pause/,"This week’s round-up of global markets fashion business news also features the impact of Trump’s tariffs on Middle East manufacturers, Chinese duty-free stocks and Sao Paulo Fashion Week.",[],2025-04-15T11:19:39,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,The Debrief | Can Tariffs Really Revive ‘Made in USA’ Fashion?,https://www.businessoffashion.com/podcasts/retail/the-debrief-can-tariffs-really-revive-made-in-usa-fashion/,BoF correspondents Malique Morris and Marc Bain discuss the complicated reality of Trump's tariffs and their promise to bring fashion manufacturing back to the US.,[],2025-04-15T17:00:24,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,How Brands Are Selling Higher Prices to Their Customers,https://www.businessoffashion.com/articles/marketing-pr/how-brands-are-selling-higher-prices-to-customers/,"As US tariffs create market uncertainty globally, brands are balancing transparent communications and conversion-driving marketing tactics to maintain sales and customer loyalty.",[],2025-04-22T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Is This the End of Cheap Stuff in America?,https://www.businessoffashion.com/briefings/retail/is-this-the-end-of-cheap-stuff-in-america/,"As US sales of Shein and Temu plummet, some sustainability advocates make the case for an unlikely win in the movement toward conscious consumption under President Donald Trump’s protectionist trade policies.",[],2025-05-09T15:22:42,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Adidas, Puma Plunge as Trump’s Tariffs Shock Shoe Supply Chains",https://www.businessoffashion.com/news/retail/adidas-puma-plunge-as-trumps-tariffs-shock-shoe-supply-chains/,"Adidas shares dropped as much as 11 percent in early Frankfurt trading on Thursday, the most in more than two years.",[],2025-04-03T10:12:28,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Lessons From Trump’s Degrowth Experiment,https://www.businessoffashion.com/opinions/sustainability/trump-lesssons-degrowth-fashion-sustainability/,"The US President’s tariffs are effectively achieving what a decade of sustainable fashion campaigning couldn’t accomplish: curbing overconsumption. It won’t result in meaningful environmental gains, argues Kenneth P. Pucker.",[],2025-05-09T11:41:48,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Resale Welcomes a Wave of ‘Tariff-ied’ New Customers,https://www.businessoffashion.com/articles/retail/tariffs-resale-secondhand-marketplace-boom/,"While resale businesses are booming with a surge of new customers seeking value by shopping used amidst tariff-induced economic uncertainty, it creates more urgency for resale to innovate.",[],2025-05-09T04:00:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Trump’s Trade War Is Reshaping Shipping Routes,https://www.businessoffashion.com/articles/retail/trump-tariffs-mexico-fashion-warehouse-usa/,"For years, brands have used Mexico as a cheap storage location for goods destined for sale in the US market. Now, new tariffs have spurred an exodus, with companies rushing to shift warehousing onto American soil.",[],2025-04-17T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Trump’s Tariffs Rock Fashion’s Supply Chain,https://www.businessoffashion.com/articles/retail/trump-tariffs-fashion-supply-chain/,Some of the most severe import duties announced Wednesday were aimed at apparel manufacturing hubs.,[],2025-04-02T23:03:09,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Temu, Shein See US Sales Surge Ahead of Small-Parcel Tariff",https://www.businessoffashion.com/news/retail/temu-shein-us-sales-surge-tariffs-de-minimis/,"Shein’s revenue accelerated to 38 percent in the first 11 days of April while Temu saw 60 percent growth, Bloomberg reported.",[],2025-04-16T14:38:51,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Trump’s Tariffs to Take Immediate Effect, White House Says",https://www.businessoffashion.com/news/global-markets/trump-global-tariffs-announcemenrt-white-house-karoline-leavitt/,White House press secretary Karoline Leavitt said on Tuesday that global tariffs will take immediate effect following President Trump's announcement on Wednesday.,[],2025-04-01T18:51:31,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Executive Memo | An Action Plan for Navigating Trump’s Tariffs,https://www.businessoffashion.com/case-studies/retail/executive-memo-an-action-plan-for-navigating-trumps-tariffs/,"US President Donald Trump’s tariff actions are raising costs for fashion businesses and throwing supply chains into disarray. As his administration prepares a new wave of duties, and other nations retaliate with tariffs of their own, executives have a variety of measures at their disposal to mitigate the impact, from pricing, sourcing and product strategies to financial actions.",[],2025-03-31T04:30:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"With Trump’s Tariffs, It’s the Uncertainty That Stings the Most",https://www.businessoffashion.com/briefings/retail/with-trumps-tariffs-its-the-uncertainty-that-stings-the-most/,The new tariffs and constant reversals have knocked global businesses off balance and left them straining to adjust to a mercurial new reality.,[],2025-03-07T17:14:35,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,UK Splits With EU by Opting Against Snap Tariff Retaliation,https://www.businessoffashion.com/news/news-analysis/uk-splits-with-eu-by-opting-against-snap-tariff-retaliation/,The UK has reaffirmed its commitment to ongoing US trade talks despite being affected by President Donald Trump’s global steel and aluminium tariffs.,[],2025-03-12T13:28:33,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Trump Says Canada, Mexico Tariffs to Take Effect, Adds New China Duty",https://www.businessoffashion.com/articles/news-analysis/trump-says-canada-mexico-tariffs-to-take-effect-adds-new-china-duty/,The president had paused the sweeping duties on Canada and Mexico on Feb. 3 for one month after both countries’ leaders announced new border security measures.,[],2025-02-27T21:56:46,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,What a US Recession Would Mean for the Global Fashion Industry,https://www.businessoffashion.com/briefings/global-markets/what-a-us-recession-would-mean-for-the-global-fashion-industry/,"Economists raised the likelihood of a recession in the US, Canada and Mexico this week as Trump’s tariffs rattled global markets, exposing the fashion industry to uncertainty and possible deceleration.",[],2025-03-14T16:18:02,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"The Debrief | High Luxury, Cheap Labour: Inside Loro Piana’s Sweatshop Links",https://www.businessoffashion.com/podcasts/sustainability/the-debrief-high-luxury-cheap-labour-inside-loro-pianas-sweatshop-links/,The LVMH-owned cashmere brand is the fifth luxury label to be caught in an Italian scandal that has raised questions about the integrity of the sector’s vaunted supply chains. Sarah Kent joins The Debrief to unpack.,[],2025-07-23T17:16:19,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Tourists Tame Their Shopaholic Ways, If They Even Come to the US",https://www.businessoffashion.com/news/retail/tourists-tame-their-shopaholic-ways-if-they-even-come-to-the-us/,"International visitor spending and arrivals in the US are declining due to trade wars and economic uncertainty, threatening billions in retail revenue.",[],2025-07-24T14:33:51,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Moncler Revenues Slipped 1% in Second Quarter,https://www.businessoffashion.com/news/luxury/moncler-earnings-revenue-slipped-second-quarter/,Sales at the group’s flagship brand were hit by a decline in tourist spending in Europe and Japan.,[],2025-07-23T17:36:52,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Trump Says He May Give China Reduction in Tariffs to Get TikTok Deal Done,https://www.businessoffashion.com/news/media/trump-us-china-bytedance-tariff-tiktok-sale/,"US President Trump said on Wednesday he would consider reducing tariffs on China to confirm a deal for the sale of TikTok by Chinese parent ByteDance, Reuters reported. Trump also said he would be willing to extend the April 5 deadline.",[],2025-03-27T14:21:30,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"A Death Blow for Dupe Culture, Deferred",https://www.businessoffashion.com/briefings/retail/a-death-blow-for-dupe-culture/,"President Trump’s ruling this week to end the de minimis tax loophole could be a bust for Shein and Temu, but a boon for all the mid-priced brands they’ve ripped off over the years.",[],2025-02-07T17:03:40,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Temu, Shein See US Sales Drop After Trump Targets China Trade",https://www.businessoffashion.com/news/retail/temu-shein-us-sales-drop-trump-china-trade/,The pullback in spending began a day after Trump said that parcels under $800 from China would no longer be exempt from customs duties.,[],2025-02-12T14:31:14,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
