source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
Business of Fashion,Dôen Raises Series A Funding Led by Silas Capital,https://www.businessoffashion.com/news/retail/doen-raises-series-a-funding-led-by-silas-capital/,The funding round marks the first time the Los Angeles-based womenswear brand raised outside capital after its initial $1 million seed round. The new capital will go towards its retail expansion.,[],2025-06-17T13:00:00,7,BRAND,"FINANCIALS, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Asos CFO to Depart After Just 14 Months,https://www.businessoffashion.com/news/retail/asos-cfo-step-down-aaron-izzard-dave-murray/,"The British retailer’s director of group finance, Aaron Izzard, will replace outgoing CFO Dave Murray.",[],2025-06-17T09:58:31,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,US Strikes on Iran Come at Fragile Moment for the Global Economy,https://www.businessoffashion.com/news/global-markets/us-strike-iran-global-trade-economy-impact/,"The outlook now hinges on how forcefully the Islamic Republic retaliates, with any trade disruptions caused by a further escalation of the conflict acting as yet another brake on the world economy.",[],2025-06-22T20:03:21,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,China’s Extended 618 Shopping Festival Fails to Stir Excitement,https://www.businessoffashion.com/news/global-markets/china-618-shopping-festival-fails/,"E-tailers JD.com and Tmall-owner Alibaba have not disclosed the event’s overall sales figures for years, but analysts warn that a recent pause in some government subsidy programmes could weigh on consumption this month.",[],2025-06-19T09:52:19,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Bernard Arnault Grapples With the Biggest Slump in LVMH’s History,https://www.businessoffashion.com/articles/luxury/bernard-arnault-grapples-with-biggest-slump-in-lvmh-history/,The luxury goods maker is reeling from a sharp downturn in the €364 billion industry — and questions about succession are growing louder.,[],2025-06-19T08:36:52,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Luxury Counterfeiters Are Outsmarting the Industry,https://www.businessoffashion.com/articles/luxury/luxury-counterfeits-vestiaire-collective-authentication/,Purveyors of secondhand luxury goods may be losing the fight against increasingly sophisticated counterfeiters. Do customers care?,[],2025-06-20T10:22:01,7,INDUSTRY,RETAIL STRATEGY,ungrouped,1
Business of Fashion,Forever 21’s US Operator Wins Court Approval to Liquidate,https://www.businessoffashion.com/news/retail/forever-21s-us-operator-wins-court-approval-to-liquidate/,The embattled fast-fashion company's repayment plan includes a settlement with lenders and former Forever 21 parent Sparc Group that’s designed to boost recoveries for unsecured creditors that stood to get pennies on the dollar.,[],2025-06-24T21:45:17,7,INDUSTRY,FINANCIALS,ungrouped,1
Glossy,"Glossy Podcast: Kering’s new CEO, FIFA’s luxury bid, France’s anti-fast-fashion bill — and a conversation with Warby Parker’s Kim Nemser",https://www.glossy.co/podcasts/glossy-podcast-kerings-new-ceo-fifas-luxury-bid-frances-anti-fast-fashion-bill-and-a-conversation-with-warby-parkers-kim-nemser/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Our editor-in-chief, Jill Manoff, sits down with Warby Parker’s chief product and supply chain officer, Kim Nemser. The conversation covers Warby Parker’s omnichannel strategies, with a particular focus on how it’s integrating AI into many of its back-end operations.","['Fashion', 'Podcasts']",2025-06-20T04:00:00,7,BRAND,"AI, RETAIL STRATEGY, OMNICHANNEL, SUPPLY CHAIN",ungrouped,1
Beauty Independent,"Unilever And TSG Consumer Man Up With Dr. Squatch, Dude Wipes Deals",https://www.beautyindependent.com/unilever-and-tsg-consumer-man-up-with-dr-squatch-dude-wipes-deals/,"The beauty and personal care mergers and acquisitions market got a double dose of testosterone Monday, when Unilever announced its acquisition of Dr. Squatch and TSG Consumer swiped a minority stake in Dude Wipes . At a moment when entertaining content is practically a prerequisite for shelf placement and ... The post Unilever And TSG Consumer Man Up With Dr. Squatch, Dude Wipes Deals appeared first on Beauty Independent .","['Deal Flow', 'acquisition', 'deals', 'Dr. Squatch', 'Dude Wipes', 'men', ""men's"", ""men's personal care"", 'private equity', 'TSG', 'TSG Consumer', 'Unilever']",2025-06-24T02:15:55,7,INDUSTRY,M&A,ungrouped,1
Glossy,Beating price sensitivity without slashing margins,https://www.glossy.co/sponsored/beating-price-sensitivity-without-slashing-margins/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Rose Murray, senior content editor, Scayle In light of the recent global tariff turmoil and the resulting economic uncertainty, customer loyalty is more fragile than ever. According to Scayle’s 2025 shopper survey, shoppers are gravitating towards a higher level of cost consciousness. As a result, 36% of U.S. consumers admit they would ditch their favorite brand [&#8230;]","['Sponsored', 'Scayle25SBL2']",2025-06-20T17:58:07,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Ben Gorham to Exit Byredo,https://www.businessoffashion.com/news/beauty/ben-gorham-to-exit-byredo/,The founder of the Swedish fragrance label is stepping down as Puig completes its takeover.,[],2025-06-18T09:50:30,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Temu US Sales Plunge 25% Amid Tariff Barrage,https://www.businessoffashion.com/news/retail/temu-us-slaes-drop-tariffs-shein/,"Temu’s US sales are declining due to significant cuts in advertising spending, a direct consequence of new tariffs, while Shein’s sales have begun to recover.",[],2025-06-20T09:47:47,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Mike Ashley’s Frasers Drops Out of Bid For Revolution Beauty,https://www.businessoffashion.com/news/beauty/mike-ashley-frasers-drops-out-bid-revolution-beauty/,"The British fashion group has decided not to go ahead with an offer to buy the ailing cosmetics brand, the company said Thursday.",[],2025-06-20T10:31:31,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,‘Transform or Die’: Can a Turnaround Expert Turn Kering Around?,https://www.businessoffashion.com/opinions/luxury/transform-or-die-can-a-turnaround-expert-turn-kering-around/,"Luca De Meo’s appointment as the French group’s chief executive is an admission of the seriousness of the crisis the company is facing, as well as a signal of its intent to do something about it, writes Imran Amed.",[],2025-06-20T19:00:00,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Lululemon Is Cutting 150 Corporate Employees After Review,https://www.businessoffashion.com/news/retail/lululemon-is-cutting-150-corporate-employees-after-review/,"The impacted roles are at the retailer’s store support centres, according to a statement from the company.",[],2025-06-18T15:42:51,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Clothing Retailer Dynamite Raises Prices 9% Amid Trade Tensions,https://www.businessoffashion.com/news/retail/clothing-retailer-dynamite-raises-prices-9-amid-trade-tensions/,The women’s fast-fashion retailer plans to raise prices at twice the rate of inflation in the future.,[],2025-06-17T20:25:26,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Glossy,Beauty & Wellness Briefing: The beauty supplement market is expanding as beauty and wellness continue to merge,https://www.glossy.co/beauty/the-beauty-supplement-marketplace-is-expanding-as-the-beauty-and-wellness-categories-continue-to-merge/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"This week, I checked in on the burgeoning beauty supplement category. Additionally, Unilever is set to acquire men's personal care leader Dr. Squatch, there's another exec shakeup at Violet Grey, and Beautycounter founder Gregg Renfrew is back with Counter.","['Beauty', 'Wellness', 'Glossy+', 'plus']",2025-06-24T04:05:00,7,INDUSTRY,M&A,ungrouped,1
WWD,Fragrance Dupe Brand Dossier Is Opening Stores,https://wwd.com/beauty-industry-news/fragrance/dupe-fragrance-brand-dossier-tiktok-viral-store-new-york-1237928141/,"The viral, 2019-founded brand, best known for its ""Impressions"" line of designer- and niche-inspired perfumes, is betting on stand-alone retail.","['Fragrance', 'beauty', 'fragrance', 'tiktok', 'viral']",2025-06-24T04:01:00,7,RETAIL,"GEN Z, TIKTOK",ungrouped,1
Business of Fashion,AI Personal Shopping Tool Alta Raises $11 Million,https://www.businessoffashion.com/news/technology/ai-personal-shopping-tool-alta-raises-11-million/,The artificial intelligence-powered styling platform raised a seed round with funding from investment firms including Arnault family-backed Aglaé Ventures.,[],2025-06-16T17:01:03,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Eytys Is Back From Bankruptcy,https://www.businessoffashion.com/news/luxury/eytys-is-back-from-bankruptcy/,"Max Schiller is relaunching the cult Swedish label after bringing on his brother, Acne Studios co-owner Mikael Schiller, as investor and chairman of the board.",[],2025-06-16T19:30:02,7,BRAND,"FINANCIALS, PARTNERSHIP",ungrouped,1
Glossy,All the ways conflict between the US and Iran could affect the fashion industry,https://www.glossy.co/fashion/all-the-ways-conflict-between-the-u-s-and-iran-could-affect-the-fashion-industry/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"The main risk that market analysts are predicting is a global rise in energy costs due to the conflict obstructing important shipping lanes, which would disrupt a market where many consumers are already cutting back on discretionary spending.",['Fashion'],2025-06-24T04:04:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Japan’s Asics to Boost India Sportswear Production to 40%,https://www.businessoffashion.com/news/retail/japans-asics-to-boost-india-sportswear-production-to-40/,The shift comes after new Indian restrictions forced global brands to pause imports of footwear.,[],2025-06-16T16:35:18,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Unilever to Acquire Men’s Personal Care Brand Dr. Squatch,https://www.businessoffashion.com/news/beauty/unilever-acquires-dr-squatch/,"The consumer goods giant announced on Monday that it had signed a definitive agreement to acquire the American men’s brand, known for its soaps and grooming products.",[],2025-06-23T19:02:14,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Customers Want Beauty Brands to Prove Their Worth,https://www.businessoffashion.com/articles/beauty/state-of-fashion-beauty-report-value-price-mass-brands/,"As beauty customers grow more selective and cost-conscious, brands must demonstrate a clear and ownable value proposition, regardless of price, according to the BoF-McKinsey State of Fashion: Beauty report Volume 2.",[],2025-06-18T04:00:00,7,INDUSTRY,RETAIL STRATEGY,ungrouped,1
Business of Fashion,How Kiko Milano Built Pricing Power,https://www.businessoffashion.com/articles/beauty/state-of-fashion-beauty-bof-mckinsey-report-kiko-milano-interview-simone-dominici/,"The Italian cosmetics giant has deftly engineered a premiumisation strategy, and has elevated its distribution, product selection and points of differentiation, heavily reducing discounts and promotions in the process. Chief executive Simone Dominici explained how it deployed its strategy in The State of Fashion: Beauty Volume 2.",[],2025-06-24T04:30:00,7,BRAND,"RETAIL STRATEGY, FINANCIALS",ungrouped,1
Business of Fashion,The ‘Silicon Valleys’ of Beauty Brace for Tariffs,https://www.businessoffashion.com/articles/beauty/korea-australia-niche-beauty-capital-hubs/,"From Seoul to Melbourne, new cities are emerging as frontrunners in the beauty start-up space. The independent brands created in these hubs are fast becoming hot acquisition targets, but understanding the limits of their global appeal is key.",[],2025-06-25T04:00:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,Glossier CEO Kyle Leahy to Exit,https://www.businessoffashion.com/news/beauty/glossier-ceo-kyle-leahy-to-exit/,"After three years as chief executive, Leahy will step down from her role by year-end, and will retain her board seat while assisting the company in finding a successor.",[],2025-06-24T17:27:41,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Swiss Antitrust Authorities Open Investigation Into Nivea Pricing,https://www.businessoffashion.com/news/beauty/swiss-antitrust-authorities-open-investigation-into-nivea-pricing/,"The group known as COMCO said on Tuesday it will investigate the mass skincare brand’s parent company, Beiersdorf, over a pricing dispute with a local retailer.",[],2025-06-25T11:04:27,7,INDUSTRY,RETAIL STRATEGY,ungrouped,1
Business of Fashion,"Inside Gap’s Last-Ditch, Tariff-Addled Turnaround Push",https://www.businessoffashion.com/articles/retail/inside-gaps-last-ditch-tariff-addled-turnaround-push/,The iconic ’90s retailer was on the precipice of death for years. Richard Dickson finally had momentum for a comeback — then came Trump.,[],2025-06-24T16:54:00,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Worldview | Iran-Israel War Disrupts Local Businesses, Poses Global Risks",https://www.businessoffashion.com/articles/global-markets/worldview-iran-israel-war-disrupts-local-businesses-poses-global-risks/,"This week’s round-up of global markets fashion business news also features JD.com’s turnaround plan, pan-African e-commerce giant Jumia and Ecuador’s crackdown on Chinese e-tailers.",[],2025-06-24T14:59:40,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
WWD,Ulta Beauty CFO Paula Oyibo Departs; Chris Lialios Named Interim Successor,https://wwd.com/beauty-industry-news/beauty-features/ulta-cfo-paula-oyibo-departs-chris-lialios-interim-1237948062/,The beauty retailer reaffirms fiscal 2025 guidance as an external search for a permanent CFO begins.,"['Beauty Features', 'beauty', 'Human Resources', 'Ulta Beauty']",2025-06-25T14:59:05,6,RETAIL,FINANCIALS,ungrouped,1
Business of Fashion,Umit Benan Is Back,https://www.businessoffashion.com/reviews/luxury/umit-benan-is-back-new-collection/,"With a new Davide De Giglio-backed venture offering ‘bespoke prêt-à-porter,’ the master tailor is once again in the spotlight and will unveil a new collection and retail concept on Friday in Milan.",[],2025-06-20T04:30:00,6,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,How Haus Labs Mastered the Art of the Comeback,https://www.businessoffashion.com/articles/beauty/state-of-fashion-beauty-bof-mckinsey-report-haus-labs-interview-ben-jones/,"The Lady Gaga-fronted line went through a renaissance, changing its product offering, distribution and overall look and feel to better connect with customers. CEO Ben Jones tells The State of Fashion: Beauty Volume 2 how the brand pulled it off.",[],2025-06-25T04:30:00,6,BRAND,"RETAIL STRATEGY, PARTNERSHIP",ungrouped,1
Business of Fashion,"As Kering’s Fashion Cools, Pomellato Heats Up",https://www.businessoffashion.com/articles/luxury/jewellery-kering-pomellato-sabina-belli/,"Even as demand for luxury goods stalls, Milanese jeweller Pomellato is gaining ground by appealing to self-purchasing women and expanding into high jewellery — a welcome win for Kering as it works to re-energise its portfolio.",[],2025-06-20T04:30:00,6,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,"River Island Plans to Close 33 Stores, Putting Hundreds of Jobs at Risk",https://www.businessoffashion.com/news/retail/river-island-plans-to-close-33-stores-putting-hundreds-of-jobs-at-risk/,CEO Ben Lewis said the British fashion company would try to 'keep [job losses] to a minimum.’,[],2025-06-20T20:12:02,6,RETAIL,FINANCIALS,ungrouped,1
Business of Fashion,US Retail Sales Post Biggest Drop in Four Months,https://www.businessoffashion.com/news/retail/us-retail-sales-post-biggest-drop-in-four-months/,"US retail sales declined more than anticipated last month, though clothing sales rose by 0.1 percent between April and May.",[],2025-06-17T16:31:12,6,RETAIL,FINANCIALS,ungrouped,1
Beauty Independent,Biotech Firm Cellugy Scores $9.25M Grant To Replace Petrochemicals In Beauty Products,https://www.beautyindependent.com/biotech-firm-cellugy-9-25m-grant-funding/,"An eco-friendly alternative is no good if it can’t perform like the cheap, eco-unfriendly material it’s substituting. Cellugy is fully aware of that—and its goal is to replace xanthan and cellulose gums and petroleum-derived microplastics in cosmetics with lab-created ingredients that are equal in performance while being better for ... The post Biotech Firm Cellugy Scores $9.25M Grant To Replace Petrochemicals In Beauty Products appeared first on Beauty Independent .","['Deal Flow', 'beauty ingredients', 'biotech', 'biotechnology', 'Cellugy', 'EcoFLEXY', 'environment', 'funding', 'microplastics', 'petrochemical ingredients', 'petrochemicals', 'rheology modifier', 'sustainability']",2025-06-24T19:14:44,6,INDUSTRY,"FUNDING, SUSTAINABILITY",ungrouped,1
Business of Fashion,Chinese Makeup Brands Are Winning Over Global Consumers,https://www.businessoffashion.com/articles/professional/chinese-makeup-brands-are-winning-over-global-consumers/,"As the popularity of alternative social media platforms like RedNote grows outside of China, domestic beauty brands like Florasis and Judydoll are reaping the benefits.",[],2025-06-23T11:25:52,6,BRAND,"GEN Z, TIKTOK",ungrouped,1
Glossy,"Unilever’s new acquisition, Glossier’s CEO shakeup — plus, Arrae’s Siff Haider on forecasting wellness trends before they hit big",https://www.glossy.co/podcasts/how-siff-haider-co-founder-of-arrae-forecasts-wellness-trends-before-they-hit-it-big/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In the big wide world of health and wellness, there is always a buzzword du jour. In the past couple months, you've likely heard buzz about gut health and GLP-1s, ingredients like creatine and colostrum, and, of course, protein. For many of these trends, Arrae, the supplement brand co-founded by Siffat ""Siff"" Haider and her husband, Nishant Samantray, has been right there, answering consumer demand with a product featuring that of-the-moment ingredient or speaking to a top-of-mind concern.","['Beauty', 'Podcasts']",2025-06-26T04:00:00,6,BRAND,"NEW LAUNCH, GEN Z",ungrouped,1
Glossy,Inside Cowboy Colostrum’s summer of activations,https://www.glossy.co/beauty/glossy-pop-newsletter-inside-cowboy-colostrums-summer-of-activations/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Cowboy Colostrum just launched a third flavor of its powder hero product, Strawberry, and to celebrate, it is embarking on a summer of related activations — all on the East Coast, with a specific focus on the Hamptons.","['Beauty', 'Pop', 'RevolutionBrandMarketingContentful']",2025-06-20T04:02:00,6,MARKETING,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Amazon’s Premium Beauty Push May Be a Buffer Against Trump’s Tariffs,https://www.businessoffashion.com/news/beauty/amazons-premium-beauty-push-may-be-a-buffer-against-trumps-tariffs/,"The Seattle-based e-commerce company is betting that sales growth in its beauty category, which includes Estée Lauder’s Clinique, Olaplex and L’Oréal’s Urban Decay, will offset the impact of tariffs on its upcoming Prime Day event.",[],2025-06-23T14:02:47,6,RETAIL,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,The Fashion and Beauty Opportunity on Snapchat in the Gulf,https://www.businessoffashion.com/articles/marketing-pr/fashion-and-beauty-brand-opportunity-on-snapchat-in-gcc-gulf-region-hussein-freijeh-interview/,"BoF sits down with Snap Inc.’s vice president and general manager of the Middle East, Hussein Freijeh, to learn more about the changing social media landscape in the Gulf, its impact on consumer behaviour, and the new opportunities it presents for fashion and beauty brands to reach audiences in the region.",[],2025-06-24T05:00:01,6,MARKETING,"GEN Z, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Exclusive: Skims’ Plan for Global Domination,https://www.businessoffashion.com/articles/retail/skims-plan-for-global-domination/,"Kim Kardashian’s shapewear brand is preparing to enter many new markets in the US and, increasingly, globally. CEO Jens Grede spoke with The Business of Fashion about his vision to create ‘the Apple store of apparel.’",[],2025-06-23T04:00:00,6,BRAND,"RETAIL STRATEGY, GEN Z",ungrouped,1
Business of Fashion,"Retail Emerges as Most Distressed Sector in Europe, Report Says",https://www.businessoffashion.com/news/retail/retail-emerges-as-most-distressed-sector-in-europe-report-says/,"Retail is suffering from weak discretionary spending, margin compression and tightening credit conditions, pushing distress in the sector to the highest level since the global financial crisis in 2009.",[],2025-06-26T10:13:07,6,RETAIL,FINANCIALS,ungrouped,1
Business of Fashion,"Ulta Beauty Chief Financial Officer to Depart, Interim Leader Appointed",https://www.businessoffashion.com/news/beauty/ulta-beauty-chief-financial-officer-to-depart-interim-leader-appointed/,The American cosmetics retailer said on Wednesday that longtime financial executive Chris Lialios will serve as interim chief financial officer until it finds a suitable replacement for outgoing CFO Paula Oyibo.,[],2025-06-25T14:23:34,6,RETAIL,FINANCIALS,ungrouped,1
WWD,All the Beauty Retail Expansions of 2025,https://wwd.com/beauty-industry-news/beauty-features/beauty-wellness-retail-launch-expansions-1236850039/,An ongoing list of retail forays by beauty and wellness brands in 2025.,"['Beauty Features', 'beauty', 'hair care', 'makeup', 'retail', 'skincare']",2025-06-24T14:10:03,6,RETAIL,"BEAUTY FEATURES, BEAUTY, HAIR CARE, MAKEUP, SKINCARE",ungrouped,1
Glossy,Luxury Briefing: Can Jonathan Anderson turn Dior’s best-selling Book Tote into a fresh growth engine?,https://www.glossy.co/fashion/luxury/luxury-briefing-can-jonathan-anderson-turn-diors-best-selling-book-tote-into-a-fresh-growth-engine/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In this week's luxury briefing, a look at the revival of Dior's book tote. Also, a new shopping app that claims to fuel brand loyalty, the latest executive moves from Miu Miu and YNAP, and news to know.","['Fashion', 'Luxury', 'Glossy+', 'plus']",2025-06-25T04:02:00,6,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Beautycounter Would Like To Reintroduce Itself,https://www.businessoffashion.com/articles/beauty/gregg-renfrew-beautycounter-comeback/,"Back under the ownership of founder Gregg Renfrew, the beauty label will relaunch on June 25 as Counter, keeping its clean formulations and giving up its MLM-style compensation model in favor of “community commerce.” Renfrew talks exclusively to The Business of Beauty about her vision for the new brand.",[],2025-06-18T00:14:52,6,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Glossy,Luxury brands should rethink price hikes to win back disillusioned Gen-Z shoppers,https://www.glossy.co/fashion/luxury/luxury-brands-should-rethink-price-hikes-to-win-back-disillusioned-gen-z-shoppers/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"As luxury brands struggle with declining sales and bad PR around how their goods are made, they may need to rethink their pricing strategy to bring back lapsed luxury consumers and jaded Gen-Z shoppers.",['Luxury'],2025-06-19T04:02:00,6,INDUSTRY,GEN Z,ungrouped,1
Business of Fashion,BoF Insights | The New Era of Fashion E-Commerce,https://www.businessoffashion.com/reports/retail/bof-insights-e-commerce-retail-amazon-fashion-sports/,"Based on a proprietary survey of fashion shoppers across the EU5 — those in the UK, Germany, France Italy and Spain — and BoF Insights intelligence, this new report, developed in collaboration with Amazon Fashion & Sports in Europe, reveals how fashion brands can meet rising customer expectations and nurture long-term loyalty in an increasingly competitive online retail landscape.",[],2025-06-23T04:30:00,5,RETAIL,RETAIL STRATEGY,ungrouped,1
Business of Fashion,Nike Delays Launch for New Brand With Kim Kardashian’s Skims,https://www.businessoffashion.com/news/retail/nike-delays-launch-for-new-brand-with-kim-kardashians-skims/,"Despite the delays, Nike still expects to release NikeSkims products sometime this year, Bloomberg reported.",[],2025-06-18T17:48:45,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
