source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
WWD,How Much Beauty’s 10 Biggest Brands on TikTok Shop Made in May — From Tarte to Maybelline,https://wwd.com/beauty-industry-news/beauty-features/tarte-maybelline-medicube-anua-tiktok-shop-1237948614/,"A breakdown of the top 10 beauty brands by TikTok Shop sales during the month of May, per Charm.io, plus their respective top-selling products.","['Beauty Features', 'makeup', 'retail', 'skincare', 'Social Media', 'viral']",2025-07-01T04:01:00,7,RETAIL,"TIKTOK, RETAIL STRATEGY",ungrouped,1
Beauty Independent,Will Tariffs Doom K-Beauty’s Boom?,https://www.beautyindependent.com/k-beauty-tariffs/,"As the beauty industry cashes in on K-Beauty’s second wave, retailers, e-tailers and brands are bracing for damaging ripple effects if President Donald Trump doesn’t extend his 90-day pause on “reciprocal tariffs” ending on Wednesday. Already squeezed by a 10% baseline tariff rate Trump started to impose April 5 on goods from most countries ... The post Will Tariffs Doom K-Beauty’s Boom? appeared first on Beauty Independent .","['Retail Report', 'beauty boutique', 'beauty e-commerce', 'beauty retail', 'k-beauty', 'K-beauty trends', 'Ohlolly', 'Olive Young', 'Playlab Beauty', 'retail', 'small retailers', 'tariffs']",2025-07-03T04:01:21,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,A Memo to Elliott Hill on His First Day at Nike,https://www.businessoffashion.com/articles/sports/a-memo-to-nike-new-ceo/,"The new CEO has a monumental task ahead of him as he begins work on Nike’s turnaround strategy.  Success means resetting expectations, showing evidence of meaningful innovation, recapturing the attention of sneakerheads and earning the trust of retailers.",[],2024-10-14T04:30:00,7,INDUSTRY,RETAIL STRATEGY,ungrouped,1
Business of Fashion,Tomorrow Ltd Acquires Samuel Ross’ A-Cold-Wall,https://www.businessoffashion.com/articles/sports/tomorrow-ltd-acquires-samuel-ross-a-cold-wall/,"After buying out the designer’s stake, the London-based brand accelerator now owns 100 percent of the label.",[],2024-02-21T11:15:45,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Luxury Resale Platform Cudoni Shuts Down,https://www.businessoffashion.com/news/retail/luxury-resale-platform-cudoni-shuts-down/,The London-based start-up said the current economic climate had made it “impossible” to continue doing business.,[],2023-04-21T11:05:33,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Adidas’ Plans for Yeezy: What We Know,https://www.businessoffashion.com/articles/sports/adidas-earnings-yeezy-turnaround-plan-bjorn-gulden/,"The German sportswear giant hinted it could try to sell already produced sneakers from the collaboration, but predicted its first annual loss in over three decades.",[],2023-03-08T12:17:18,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Why Salomon-Owner Amer Sports’ IPO Fell Short,https://www.businessoffashion.com/articles/sports/amer-ipo-salomon-arcteryx/,"After discounting its listing, the sportswear group, which also owns Arc’teryx and Wilson, became the latest big fashion company to confront the tepid US IPO market.",[],2024-02-02T00:21:49,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,France Fines Retailer Shein €40 Million for Misleading Discounts,https://www.businessoffashion.com/news/retail/france-fines-shein-40-million-euros-investigation/,"Fast-fashion retailer Shein has been fined €40 million for deceptive business practices, after a nearly year-long investigation found that a significant percentage of advertised deals were not genuine.",[],2025-07-03T13:18:52,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,"Nike’s Latest Sports Headache, Explained",https://www.businessoffashion.com/articles/sports/nike-barcelona-kit-dispute-sportswear-joan-laporta/,FC Barcelona may take its on-field kit and fan merchandise in-house after falling out with Nike. Football industry executives and rival sportswear brands will be watching its next moves closely.,[],2024-03-12T05:30:00,7,INDUSTRY,RETAIL STRATEGY,ungrouped,1
Beauty Independent,“Not Always About The Best Product”: VC McKeever Conwell On What Really Drives CPG Success,https://www.beautyindependent.com/vc-mckeever-conwell-drives-cpg-success/,"If you wanted to get on the radar of investor McKeever Conwell five years ago, all you had to do was slide into his Twitter DMs. Back then, he was fundraising for RareBreed Ventures, a pre-seed and seed-stage fund. While he had worked for Maryland Technology Development Council (TedCo) backing underrepresented founders and ... The post “Not Always About The Best Product”: VC McKeever Conwell On What Really Drives CPG Success appeared first on Beauty Independent .","['Full Disclosure', 'CPG', 'early stage investing', 'funding', 'fundraising', 'haircare', 'investment', 'investor', 'mckeever conwell', 'rare breed ventures', 'rarebreed ventures', 'vc', 'VC funding', 'venture capital']",2025-07-01T10:01:16,7,INDUSTRY,"INVESTMENT, FUNDRAISING",ungrouped,1
Beauty Independent,The Wow Factors Behind L’Oréal’s Estimated $1B Color Wow Buy,https://www.beautyindependent.com/loreal-color-wow-buy/,"The billion-dollar(ish) beauty brand deal spree continues. On Monday, L’Oréal announced it’s acquiring Color Wow , the haircare brand recognized for innovative products to protect colored hair, touch up roots and ward off frizz, for an undisclosed amount. Multiple industry sources report that ... The post The Wow Factors Behind L’Oréal’s Estimated $1B Color Wow Buy appeared first on Beauty Independent .","['Deal Flow', 'Amika', 'beauty deals', 'Color Wow', 'Dealmaker Summit', 'DP Hue', 'hair', 'hair care', 'haircare', 'L’Oreal', 'M&A', 'professional haircare']",2025-07-01T22:31:50,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,"For Retailers, US-Vietnam Trade Deal Leaves Questions",https://www.businessoffashion.com/articles/retail/us-tariffs-nike-adidas-vietnam-trade-deal/,New US tariffs on Vietnamese imports create uncertainty for sportswear and clothing retailers like Nike and Adidas.,[],2025-07-04T09:47:43,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
WWD,L’Oréal Acquires Color Wow,https://wwd.com/beauty-industry-news/hair/loreal-acquires-hair-care-brand-color-wow-1237961652/,The hair care brand started by serial entrepreneur Gail Federici will live in the Professional Products Division.,"['Hair', 'hair care', 'L’Oréal']",2025-06-30T16:15:00,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Can Adidas Move On From Yeezy?,https://www.businessoffashion.com/articles/sports/adidas-yeezy-kanye-west/,Top of incoming CEO Bjørn Gulden’s in-tray will be dealing with unsold Yeezy inventory and reversing the brand’s steep decline in China.,[],2022-11-10T05:30:00,7,BRAND,"FINANCIALS, RETAIL STRATEGY",ungrouped,1
Business of Fashion,"Giorgio Armani Posts 24% Profit Drop in Tough 2024, Steps Up Investments",https://www.businessoffashion.com/news/luxury/giorgio-armani-24-percent-profit-drop-2024-results-earnings/,The Milanese group was hit by declining revenues and a slight increase in operating costs but said it retained a long-term approach amid a sharp downturn in luxury demand.,[],2025-07-02T16:14:27,7,INDUSTRY,FINANCIALS,ungrouped,1
Business of Fashion,Fast-Fashion Giant Shein Plans $2.3 Billion Supply Chain Hub,https://www.businessoffashion.com/news/news-analysis/fast-fashion-giant-shein-plans-23-supply-chain-hub/,The Chinese fast-fashion retailer plans to invest 15 billion yuan ($2.3 billion) to build a global supply chain centre in Guangzhou.,[],2022-02-11T15:46:36,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,"Fast Fashion’s M&A Frenzy, Explained",https://www.businessoffashion.com/articles/retail/uk-fast-fashion-mergers-and-acquisitions/,"Amid a spending slowdown and steep competition, the UK fast-fashion players including Asos and Frasers Group are selling off struggling brands.",[],2023-11-03T05:27:00,7,INDUSTRY,M&A,ungrouped,1
Business of Fashion,Trump Announces Vietnam Trade Deal With 20% Import Tariff,https://www.businessoffashion.com/news/retail/trump-announces-vietnam-trade-deal-with-20-import-tariff/,President Donald Trump said he had reached a trade deal with Vietnam following weeks of intense diplomacy between the nations and ahead of a deadline next week that would have seen higher tariffs imposed on the country’s imports.,[],2025-07-02T16:37:32,7,INDUSTRY,TARIFFS/SUPPLY CHAIN,ungrouped,1
Business of Fashion,How Golf Fashion Made It to Gen-Z’s For You Page,https://www.businessoffashion.com/articles/sports/how-golf-fashion-made-it-to-gen-z-fore-you-page-4/,Brands are making golf fashionable for women through unexpected collaborations and creator content that flips the sport’s once elitist connotation on its head.,[],2025-07-03T04:30:00,6,MARKETING,"GEN Z, TIKTOK, PARTNERSHIP",ungrouped,1
Glossy,‘Counting likes is no longer enough’: Beauty brands rethink strategy as a wellness focus becomes business-critical,https://www.glossy.co/beauty/counting-likes-is-no-longer-enough-beauty-brands-rethink-strategy-as-a-wellness-focus-becomes-business-critical/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"At a Glossy, CEW and Launchmetrics panel in London this week, beauty leaders gathered to discuss how the rise of wellness is reshaping brand strategy in the saturated, fast-moving world of beauty.","['Beauty', 'Wellness']",2025-06-27T04:01:00,6,BRAND,"GEN Z, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Where Does Nike Go From Here?,https://www.businessoffashion.com/briefings/sports/where-does-nike-go-from-here/,"With pressure mounting on CEO John Donahoe, the sportswear giant’s precise turnaround plan remains unclear. But the rehiring of Nike veteran Tom Peddie this week offered more clues on the brand’s direction.",[],2024-07-12T15:03:03,6,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Japan’s Department Store Shares Lag as Tourist Splurge Slows,https://www.businessoffashion.com/news/global-markets/japan-department-store-shares-fall-tourists-slow/,Low confidence stemming from economic uncertainty has crimped tourist budgets with data compiled by the Japan Department Stores Association showing tax-free inbound sales at over 80 department stores across the country fell by 41 percent in May from a year earlier.,[],2025-07-03T11:18:56,6,RETAIL,FINANCIALS,ungrouped,1
Business of Fashion,Hugo Boss’ Hugo Brand to Sponsor VCARB F1 Team,https://www.businessoffashion.com/news/sports/f1-hugo-boss/,The German retailer’s Gen-Z label will design apparel and eyewear for the newly rebranded Visa Cash App RB team.,[],2024-02-09T05:30:00,6,MARKETING,"PARTNERSHIP, GEN Z",ungrouped,1
Glossy,Luxury Briefing: Can Jonathan Anderson turn Dior’s best-selling Book Tote into a fresh growth engine?,https://www.glossy.co/fashion/luxury/luxury-briefing-can-jonathan-anderson-turn-diors-best-selling-book-tote-into-a-fresh-growth-engine/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In this week's luxury briefing, a look at the revival of Dior's book tote. Also, a new shopping app that claims to fuel brand loyalty, the latest executive moves from Miu Miu and YNAP, and news to know.","['Fashion', 'Luxury', 'Glossy+', 'plus']",2025-06-25T04:02:00,6,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,A New Era of Fashion-Carmaker Collaborations,https://www.businessoffashion.com/articles/sports/a-new-era-of-fashion-carmaker-collaborations/,"From Rimowa’s new tie-up with Porsche to Mercedes teaming up with Palace, a new wave of fashion-carmaker partnerships is targeting a younger generation of aspirational consumers.",[],2022-04-11T04:30:00,6,MARKETING,"PARTNERSHIP, GEN Z",ungrouped,1
Glossy,Glossy Pop Newsletter: Sabrina Carpenter’s music videos are the new billboard for beauty brands,https://www.glossy.co/beauty/glossy-pop-newsletter-sabrina-carpenters-music-videos-are-the-new-billboard-for-beauty-brands/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Music videos are the hot new place for beauty and fashion brands to show up. In Sabrina Carpenter and Addison Rae videos, brands like Prada Beauty, Supergoop and Free People are making the most of the opportunity.","['Beauty', 'Fashion', 'Pop', 'RevolutionBrandMarketingContentful']",2025-06-27T04:02:00,6,MARKETING,"PARTNERSHIP, GEN Z",ungrouped,1
Glossy,"Glossy Podcast: NBA Draft fashion, Skims x Cavalli and LVMH’s flip-flops — plus,  Lisa Yamner Green on the launch of Daydream",https://www.glossy.co/podcasts/glossy-podcast-nba-draft-fashion-skims-x-cavalli-and-lvmhs-flip-flops-plus-lisa-yamner-green-on-the-launch-of-daydream/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"This week on the Glossy Podcast: NBA Draft fashion goes luxury, Skims taps the Cavalli archive, men’s flip flops hit the runway and Daydream’s Lisa Yamner Green shares how AI is reshaping fashion discovery.","['Fashion', 'Podcasts']",2025-06-27T04:00:00,6,MARKETING,"PARTNERSHIP, GEN Z",ungrouped,1
Glossy,"Glossy Pop Newsletter: When it comes to brand trips, is all press good press?",https://www.glossy.co/pop/glossy-pop-newsletter-when-it-comes-to-brand-trips-is-all-press-good-press/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Over the weekend, TikTok was flooded with posts of major influencers partying in Tulum with the electrolytes brand Waterboy. At the same time, dozens of posts criticizing the brand’s social media strategy for the trip began circulating: Why weren't the influencers showing the products? And don't electrolytes help thwart hangovers? Why, then, were they posting about how hungover they were? The marketing experts on TikTok (read: everyone) had questions.","['Beauty', 'Pop', 'Wellness']",2025-07-04T04:02:00,6,MARKETING,"TIKTOK, GEN Z",ungrouped,1
Glossy,"Luxury Briefing: As Wimbledon kicks off, tenniscore gets a fashion-forward update",https://www.glossy.co/fashion/luxury/as-wimbledon-kicks-off-tenniscore-gets-a-fashion-forward-update/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In this week's luxury briefing, we dive into how luxury fashion is approaching a post-""Challengers"" tennis fashion landscape at Wimbledon and beyond. Also, why casualization is happening in men's fashion, what products luxury customers are actually buying, executive moves, the latest Glossy Podcast and news to know.","['Fashion', 'Luxury', 'Glossy+', 'plus']",2025-07-02T04:03:00,6,MARKETING,"GEN Z, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Athletes Don’t Want Nike or Adidas Anymore. They Want Independence.,https://www.businessoffashion.com/articles/sports/athletes-endorsement-nike-adidas-fctry-lab/,"Young stars increasingly favour deals with lesser known brands that align with their personal values and allow them to play a bigger role, creatively and commercially.",[],2024-07-15T04:28:00,6,BRAND,"PARTNERSHIP, GEN Z",ungrouped,1
Glossy,"How Estée Lauder-owned Aveda leveraged its hairdresser community to create, test and launch its newest hero product",https://www.glossy.co/beauty/how-estee-lauder-owned-aveda-leveraged-its-hairdresser-community-to-create-test-and-launch-its-newest-hero-product/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,Hair-care brand Aveda is betting big on its newest launch thanks to help from its community of hair pros. Glossy sat down with ELC exec Shane Wolf to learn about Monday's launch of its Miraculous Oil High-Shine Hair Concentrate.,"['Beauty', 'RevolutionBrandMarketingContentful']",2025-07-01T16:00:00,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Business of Fashion,Nike’s Jordan Brand to Open First Flagship in Milan,https://www.businessoffashion.com/articles/sports/nike-jordan-milan-flagship/,"Nike’s Jordan brand, created in collaboration with NBA All-Star Michael Jordan, is set to open its first dedicated retail flagship in Milan later this month.",[],2022-12-06T05:30:00,5,RETAIL,NEW LAUNCH,ungrouped,1
Business of Fashion,Amazon Launches ‘Luxury Stores’ Platform in Europe,https://www.businessoffashion.com/news/retail/amazon-launches-luxury-stores-platform-in-europe/,"The e-commerce giant’s luxury fashion vertical, first introduced in the US in September 2020, is now available in the UK, Germany, France, Italy and Spain.",[],2022-06-08T06:00:00,5,RETAIL,NEW LAUNCH,ungrouped,1
Glossy,"Unilever’s new acquisition, Glossier’s CEO shakeup — plus, Arrae’s Siff Haider on forecasting wellness trends before they hit big",https://www.glossy.co/podcasts/how-siff-haider-co-founder-of-arrae-forecasts-wellness-trends-before-they-hit-it-big/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In the big wide world of health and wellness, there is always a buzzword du jour. In the past couple months, you've likely heard buzz about gut health and GLP-1s, ingredients like creatine and colostrum, and, of course, protein. For many of these trends, Arrae, the supplement brand co-founded by Siffat ""Siff"" Haider and her husband, Nishant Samantray, has been right there, answering consumer demand with a product featuring that of-the-moment ingredient or speaking to a top-of-mind concern.","['Beauty', 'Podcasts']",2025-06-26T04:00:00,5,BRAND,"NEW LAUNCH, GEN Z",ungrouped,1
WWD,"With WhatsApp Partnership, L’Oréal Paris Wants People to Ask Beauty Genius — Not ChatGPT — for Beauty Help",https://wwd.com/beauty-industry-news/beauty-features/loreal-paris-ai-beauty-genius-whatsapp-1237952933/,"After soft-launching the generative AI-powered beauty advice and education tool in October, L'Oréal Paris is gearing up to go wider with Beauty Genius.","['Beauty Features', 'beauty industry', 'innovation', 'launch', 'Technology']",2025-07-01T04:01:00,5,BRAND,"PARTNERSHIP, TECHNOLOGY",ungrouped,1
WWD,MAC Cosmetics Debuts ‘Musical Spaceship’ Concept for Nanjing Flagship,https://wwd.com/beauty-industry-news/color-cosmetics/mac-cosmetics-deji-flagship-1237960855/,"Designed by the Chinese architect Li Xiang of X+Living, the centerpiece of the space is a deconstructed piano that doubles as merchandise display.","['Color Cosmetics', 'China', 'MAC']",2025-06-30T07:43:17,5,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,Highsnobiety’s New Store That Isn’t a Store,https://www.businessoffashion.com/articles/sports/highsnobiety-fashion-week-collaborations/,"At least not in the traditional sense. A soon-to-launch Berlin flagship will sell stuff, but it’s brand partnerships that are expected to make the company’s latest retail experiment work.",[],2024-02-23T05:30:00,5,RETAIL,PARTNERSHIP,ungrouped,1
Business of Fashion,Reliance Retail Invests in Facial Chain Facegym,https://www.businessoffashion.com/news/beauty/reliance-invests-facegym/,The partnership will bring Facegym’s signature treatments to the Indian market through both standalone studios and spaces within its Tira beauty stores.,[],2025-07-03T12:15:45,5,RETAIL,PARTNERSHIP,ungrouped,1
Business of Fashion,Adidas to Launch Fear of God Athletics Collaboration in Second Half of 2023,https://www.businessoffashion.com/news/sports/adidas-to-launch-fear-of-god-athletics-collaboration-in-second-half-of-2023/,Chief executive Bjorn Gulden confirmed the release date of the long-awaited tie-up on an earnings call with media Friday morning.,[],2023-05-05T09:43:31,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Glossy,"With Dedcool, Erewhon launches its first fragrance-inspired smoothie",https://www.glossy.co/beauty/with-dedcool-erewhon-launches-its-first-fragrance-inspired-smoothie/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"With the launch of a limited-edition vegan smoothie, Dedcool's Xtra Milk perfume is the latest product to get the coveted Erewhon smoothie treatment.","['Beauty', 'RevolutionBrandMarketingContentful']",2025-07-02T04:01:00,5,MARKETING,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Business of Fashion,Has Supreme Hit a Ceiling?,https://www.businessoffashion.com/briefings/sports/has-supreme-hit-a-ceiling/,"Sales at the VF Corp.-owned brand have slipped, a sign that there may be a limit to how much its pioneering drops and collabs model can scale. But don’t count the streetwear giant out yet.",[],2023-06-16T16:45:55,5,BRAND,FINANCIALS,ungrouped,1
Business of Fashion,"Mowalola, Fashion’s Subversive Rising Star, Debuts in Paris",https://www.businessoffashion.com/articles/sports/mowalola-fashions-subversive-rising-star-debuts-in-paris/,"In just six years since graduating from Central Saint Martins, the Nigerian-British creative has attracted deals with Yeezy, New Balance and Dover Street Market for her transgressive “burglarwear” aesthetic. Now, she’s getting ready to reintroduce her label on fashion’s biggest stage.",[],2022-06-24T04:30:00,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Business of Fashion,Asics Launches ‘Anti-Gorpcore’ Clothing Line With Kiko Kostadinov,https://www.businessoffashion.com/articles/sports/asics-kiko-kostadinov-novalis-collaboration-launch/,The Japanese sportswear giant has created a new unisex clothing line called Novalis alongside long-time collaborator Kiko Kostadinov. The sub-brand will be stocked at retailers like Dover Street Market.,[],2023-05-17T04:30:00,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Business of Fashion,Kim Kardashian’s Skims Hires First Chief Commercial Officer,https://www.businessoffashion.com/news/retail/kim-kardashians-skims-hires-first-chief-commercial-officer/,"The shapewear, intimates and loungewear label has recruited Robert Norton, formerly president of Moncler Americas, to the newly created role, the company confirmed in a LinkedIn post Monday.",[],2023-01-31T12:33:26,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Business of Fashion,Has Fashion’s Convergence With Sports Gone Too Far?,https://www.businessoffashion.com/articles/sports/sports-fashion-collaborations/,The deluge of sports-inspired product releases and collaborations between brands and sports teams or athletes has saturated the market and started to spur a backlash. But insiders say there is still room for tie-ups which go beyond simple logo swaps or licensing deals.,[],2024-11-21T05:29:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,Inside Fashion’s Biggest Olympics Ever,https://www.businessoffashion.com/articles/sports/inside-fashions-biggest-olympics-ever/,"Long the marketing domain of sportswear giants, the 2024 Olympic games in Paris are seeing an influx of fashion advertisers who are getting creative in how they capitalise on one of the few remaining events with massive global impact.",[],2024-07-26T04:30:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Beauty Independent,This Beauty Entrepreneur Is A SNAP Recipient You Don’t Often Hear About,https://www.beautyindependent.com/beauty-entrepreneur-apoge/,"Amid the talk of beauty entrepreneurs achieving billion-dollar exits, entrepreneurs on the other, far larger end of the spectrum—those operating on passion rather than big paydays and often not compensating themselves at all—get overlooked. Colleen Poe, founder of Apo.Ge , is one of them. She’s never received a salary from ... The post This Beauty Entrepreneur Is A SNAP Recipient You Don’t Often Hear About appeared first on Beauty Independent .","['Brand Report', 'Apo.Ge', 'CBD', 'Colleen Poe', 'finances', 'income', 'manuka', 'Mānuka honey', 'salary', 'SNAP', 'social media']",2025-07-03T01:44:04,4,BRAND,"FINANCES, SOCIAL MEDIA",ungrouped,1
Glossy,Fashion Briefing: How brands from IWC to Pacsun are hitching a ride on Formula 1’s explosive growth,https://www.glossy.co/fashion/fashion-briefing-how-brands-from-iwc-to-pacsun-are-hitching-a-ride-on-formula-1s-explosive-growth/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"It’s no coincidence that there are more fashion collaborations with Formula 1 than ever before. With products from licensed T-shirts selling for $35 all the way up to one-of-a-kind Formula 1-inspired watches selling for over $1 million, fashion brands have continued to latch onto the sport’s growing popularity.","['Fashion', 'Glossy+', 'plus']",2025-06-26T04:01:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,Salomon’s Super Bowl Surprise,https://www.businessoffashion.com/articles/sports/superbowl-rihanna-salomon-margiela-halftime-show/,"Rihanna wore Salomon’s “Cross Low” sneakers as part of her all-red ensemble during the halftime performance, marking the culmination of the brand’s recent rise in fashion.",[],2023-02-13T18:54:51,4,BRAND,PARTNERSHIP,ungrouped,1
WWD,Dsm-firmenich Names Jonathan Simon President of Fine Fragrance,https://wwd.com/beauty-industry-news/fragrance/dsm-firmenich-jonathan-simon-president-fine-fragrance-1237963469/,"The executive succeeds Jerry Vittoria, who led the division since 2017 and was with the supplier for 35 years.","['Fragrance', 'fragrance', 'Human Resources', 'WWDBeautyInc']",2025-07-01T17:35:00,4,INDUSTRY,HUMAN RESOURCES,ungrouped,1
